dataset,task,axis,representation,model,split_seed,nominal_dose,partition,audit_amplification,audit_event,evaluation_amplification,evaluation_event,audit_test_rows,evaluation_test_rows
DREAMER,arousal,subject,all,linear_logistic,20260829,1.0,audit,0.0568022440392707,1,-0.0018382352941176,0,108,99
DREAMER,arousal,subject,all,linear_logistic,20260911,0.25,heldout,0.07328190743338,1,0.0110294117647058,0,108,99
DREAMER,arousal,subject,all,linear_logistic,20260911,0.5,heldout,-0.0213884992987377,0,0.0024509803921567,0,108,99
DREAMER,arousal,subject,all,linear_logistic,20260911,0.75,heldout,0.0220897615708274,1,0.0306372549019606,1,108,99
DREAMER,arousal,subject,all,linear_logistic,20260911,1.0,heldout,0.0841514726507713,1,0.0625,1,108,99
DREAMER,arousal,subject,all,linear_logistic,20260923,0.25,audit,-0.0056100981767182,0,0.0012254901960784,0,108,99
DREAMER,arousal,subject,all,linear_logistic,20260923,0.5,audit,-0.0350631136044881,0,-0.008578431372549,0,108,99
DREAMER,arousal,subject,all,linear_logistic,20260923,0.75,audit,-0.0241935483870968,0,0.0698529411764706,1,108,99
DREAMER,arousal,subject,all,linear_logistic,20260923,1.0,audit,-0.0241935483870968,0,-0.0300245098039215,0,108,99
DREAMER,arousal,subject,all,linear_logistic,20261007,0.25,heldout,0.005610098176718,0,-0.0704656862745098,0,108,99
DREAMER,arousal,subject,all,linear_logistic,20261007,0.5,heldout,0.0406732117812062,1,-0.0306372549019607,0,108,99
DREAMER,arousal,subject,all,linear_logistic,20261007,0.75,heldout,0.0220897615708274,1,-0.0716911764705883,0,108,99
DREAMER,arousal,subject,all,linear_logistic,20261007,1.0,heldout,0.0434782608695651,1,-0.1029411764705883,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,gpu_mlp,20260813,0.25,audit,0.038218793828892,1,-0.0281862745098039,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,gpu_mlp,20260813,0.5,audit,0.0108695652173912,0,-0.0177696078431372,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,gpu_mlp,20260813,0.75,audit,0.005610098176718,0,-0.0061274509803921,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,gpu_mlp,20260813,1.0,audit,0.0220897615708275,1,0.0533088235294118,1,108,99
DREAMER,arousal,subject,normalized_asymmetry,gpu_mlp,20260829,0.25,heldout,0.0217391304347825,1,0.0098039215686274,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,gpu_mlp,20260829,0.5,heldout,0.0406732117812062,1,-0.0410539215686274,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,gpu_mlp,20260829,0.75,heldout,0.0382187938288919,1,-0.0416666666666666,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,gpu_mlp,20260829,1.0,heldout,0.0571528751753155,1,0.0091911764705882,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,gpu_mlp,20260911,0.25,audit,0.0624123422159887,1,0.1207107843137255,1,108,99
DREAMER,arousal,subject,normalized_asymmetry,gpu_mlp,20260911,0.5,audit,0.0599579242636746,1,0.0808823529411764,1,108,99
DREAMER,arousal,subject,normalized_asymmetry,gpu_mlp,20260911,0.75,audit,0.0543478260869565,1,0.0723039215686274,1,108,99
DREAMER,arousal,subject,normalized_asymmetry,gpu_mlp,20260911,1.0,audit,0.070476858345021,1,0.0821078431372548,1,108,99
DREAMER,arousal,subject,normalized_asymmetry,gpu_mlp,20260923,0.25,heldout,-0.0077138849929874,0,-0.0208333333333332,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,gpu_mlp,20260923,0.5,heldout,0.0305049088359046,1,-0.0526960784313724,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,gpu_mlp,20260923,0.75,heldout,0.005610098176718,0,-0.0710784313725489,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,gpu_mlp,20260923,1.0,heldout,0.0543478260869565,1,-0.0618872549019607,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,gpu_mlp,20261007,0.25,audit,0.0108695652173913,0,-0.0704656862745097,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,gpu_mlp,20261007,0.5,audit,-0.0080645161290322,0,0.0085784313725489,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,gpu_mlp,20261007,0.75,audit,0.0434782608695651,1,-0.0704656862745097,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,gpu_mlp,20261007,1.0,audit,0.0406732117812062,1,-0.03125,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,linear_logistic,20260813,0.25,heldout,0.0326086956521738,1,-0.0306372549019607,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,linear_logistic,20260813,0.5,heldout,-0.0077138849929874,0,-0.0306372549019607,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,linear_logistic,20260813,0.75,heldout,0.0382187938288919,1,0.0196078431372548,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,linear_logistic,20260813,1.0,heldout,0.0841514726507713,1,-0.0006127450980391,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,linear_logistic,20260829,0.25,audit,0.0434782608695651,1,-0.0802696078431372,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,linear_logistic,20260829,0.5,audit,0.0406732117812061,1,0.0416666666666666,1,108,99
DREAMER,arousal,subject,normalized_asymmetry,linear_logistic,20260829,0.75,audit,0.0894109396914446,1,0.0104166666666666,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,linear_logistic,20260829,1.0,audit,0.0596072931276297,1,-0.0514705882352941,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,linear_logistic,20260911,0.25,heldout,0.0922159887798036,1,0.0,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,linear_logistic,20260911,0.5,heldout,0.1111500701262272,1,-0.017156862745098,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,linear_logistic,20260911,0.75,heldout,0.0462833099579242,1,-0.017156862745098,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,linear_logistic,20260911,1.0,heldout,0.0466339410939691,1,0.0024509803921568,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,linear_logistic,20260923,0.25,audit,0.0112201963534361,0,0.0318627450980392,1,108,99
DREAMER,arousal,subject,normalized_asymmetry,linear_logistic,20260923,0.5,audit,0.0624123422159887,1,0.0,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,linear_logistic,20260923,0.75,audit,0.0301542776998597,1,0.020220588235294,1,108,99
DREAMER,arousal,subject,normalized_asymmetry,linear_logistic,20260923,1.0,audit,0.0624123422159887,1,-0.0202205882352941,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,linear_logistic,20261007,0.25,heldout,-0.0375175315568022,0,-0.0091911764705883,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,linear_logistic,20261007,0.5,heldout,-0.0403225806451612,0,-0.0704656862745097,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,linear_logistic,20261007,0.75,heldout,-0.0021037868162692,0,-0.0802696078431372,0,108,99
DREAMER,arousal,subject,normalized_asymmetry,linear_logistic,20261007,1.0,heldout,0.0003506311360449,0,-0.0490196078431371,0,108,99
DREAMER,arousal,subject,relative_power,gpu_mlp,20260813,0.25,audit,0.0599579242636745,1,-0.0275735294117647,0,108,99
DREAMER,arousal,subject,relative_power,gpu_mlp,20260813,0.5,audit,-0.0266479663394109,0,-0.0079656862745097,0,108,99
DREAMER,arousal,subject,relative_power,gpu_mlp,20260813,0.75,audit,0.0518934081346423,1,0.0551470588235294,1,108,99
DREAMER,arousal,subject,relative_power,gpu_mlp,20260813,1.0,audit,0.0841514726507713,1,-0.0079656862745097,0,108,99
DREAMER,arousal,subject,relative_power,gpu_mlp,20260829,0.25,heldout,-0.0890603085553997,0,-0.0710784313725489,0,108,99
DREAMER,arousal,subject,relative_power,gpu_mlp,20260829,0.5,heldout,-0.02945301542777,0,-0.1004901960784313,0,108,99
DREAMER,arousal,subject,relative_power,gpu_mlp,20260829,0.75,heldout,-0.0431276297335203,0,-0.0398284313725489,0,108,99
DREAMER,arousal,subject,relative_power,gpu_mlp,20260829,1.0,heldout,0.0,0,-0.0827205882352941,0,108,99
DREAMER,arousal,subject,relative_power,gpu_mlp,20260911,0.25,audit,0.0080645161290322,0,0.0606617647058823,1,108,99
DREAMER,arousal,subject,relative_power,gpu_mlp,20260911,0.5,audit,0.0294530154277699,1,0.0079656862745098,0,108,99
DREAMER,arousal,subject,relative_power,gpu_mlp,20260911,0.75,audit,-0.0052594670406732,0,-0.0318627450980391,0,108,99
DREAMER,arousal,subject,relative_power,gpu_mlp,20260911,1.0,audit,0.0648667601683029,1,-0.0012254901960783,0,108,99
DREAMER,arousal,subject,relative_power,gpu_mlp,20260923,0.25,heldout,0.0056100981767179,0,0.0410539215686274,1,108,99
DREAMER,arousal,subject,relative_power,gpu_mlp,20260923,0.5,heldout,-0.0108695652173913,0,0.0404411764705882,1,108,99
DREAMER,arousal,subject,relative_power,gpu_mlp,20260923,0.75,heldout,-0.005610098176718,0,-0.0300245098039215,0,108,99
DREAMER,arousal,subject,relative_power,gpu_mlp,20260923,1.0,heldout,0.0189340813464236,0,0.0306372549019607,1,108,99
DREAMER,arousal,subject,relative_power,gpu_mlp,20261007,0.25,audit,0.0725806451612902,1,-0.0091911764705882,0,108,99
DREAMER,arousal,subject,relative_power,gpu_mlp,20261007,0.5,audit,0.0080645161290322,0,0.0220588235294117,1,108,99
DREAMER,arousal,subject,relative_power,gpu_mlp,20261007,0.75,audit,-0.02945301542777,0,-0.0588235294117647,0,108,99
DREAMER,arousal,subject,relative_power,gpu_mlp,20261007,1.0,audit,0.072931276297335,1,-0.0588235294117647,0,108,99
DREAMER,arousal,subject,relative_power,linear_logistic,20260813,0.25,heldout,0.0543478260869565,1,-0.0073529411764705,0,108,99
DREAMER,arousal,subject,relative_power,linear_logistic,20260813,0.5,heldout,0.0164796633941093,0,-0.0275735294117647,0,108,99
DREAMER,arousal,subject,relative_power,linear_logistic,20260813,0.75,heldout,-0.0189340813464235,0,-0.0079656862745097,0,108,99
DREAMER,arousal,subject,relative_power,linear_logistic,20260813,1.0,heldout,0.0245441795231416,1,-0.0386029411764705,0,108,99
DREAMER,arousal,subject,relative_power,linear_logistic,20260829,0.25,audit,0.0136746143057503,0,-0.0202205882352941,0,108,99
DREAMER,arousal,subject,relative_power,linear_logistic,20260829,0.5,audit,0.0269985974754558,1,0.0098039215686274,0,108,99
DREAMER,arousal,subject,relative_power,linear_logistic,20260829,0.75,audit,0.0028050490883591,0,-0.0208333333333333,0,108,99
DREAMER,arousal,subject,relative_power,linear_logistic,20260829,1.0,audit,0.0133239831697055,0,-0.0306372549019607,0,108,99
DREAMER,arousal,subject,relative_power,linear_logistic,20260911,0.25,heldout,0.0592566619915849,1,0.0502450980392156,1,108,99
DREAMER,arousal,subject,relative_power,linear_logistic,20260911,0.5,heldout,0.0403225806451613,1,-0.0006127450980392,0,108,99
DREAMER,arousal,subject,relative_power,linear_logistic,20260911,0.75,heldout,0.0189340813464236,0,-0.0306372549019607,0,108,99
DREAMER,arousal,subject,relative_power,linear_logistic,20260911,1.0,heldout,0.0592566619915849,1,-0.0214460784313725,0,108,99
DREAMER,arousal,subject,relative_power,linear_logistic,20260923,0.25,audit,-0.0189340813464236,0,0.0392156862745097,1,108,99
DREAMER,arousal,subject,relative_power,linear_logistic,20260923,0.5,audit,-0.0269985974754558,0,0.0410539215686274,1,108,99
DREAMER,arousal,subject,relative_power,linear_logistic,20260923,0.75,audit,-0.0298036465638148,0,0.0618872549019607,1,108,99
DREAMER,arousal,subject,relative_power,linear_logistic,20260923,1.0,audit,0.0217391304347825,1,0.0716911764705882,1,108,99
DREAMER,arousal,subject,relative_power,linear_logistic,20261007,0.25,heldout,0.0378681626928471,1,-0.0098039215686274,0,108,99
DREAMER,arousal,subject,relative_power,linear_logistic,20261007,0.5,heldout,0.035063113604488,1,0.0514705882352941,1,108,99
DREAMER,arousal,subject,relative_power,linear_logistic,20261007,0.75,heldout,0.0273492286115006,1,-0.0600490196078431,0,108,99
DREAMER,arousal,subject,relative_power,linear_logistic,20261007,1.0,heldout,0.0406732117812061,1,0.0006127450980391,0,108,99
DREAMER,valence,subject,all,gpu_mlp,20260813,0.25,audit,0.0086206896551724,0,-0.0115942028985507,0,108,99
DREAMER,valence,subject,all,gpu_mlp,20260813,0.5,audit,-0.0158620689655172,0,-0.0094202898550724,0,108,99
DREAMER,valence,subject,all,gpu_mlp,20260813,0.75,audit,0.0431034482758621,1,0.0239130434782608,1,108,99
DREAMER,valence,subject,all,gpu_mlp,20260813,1.0,audit,-0.0013793103448275,0,0.0217391304347825,1,108,99
DREAMER,valence,subject,all,gpu_mlp,20260829,0.25,heldout,-0.0013793103448276,0,-0.0956521739130434,0,108,99
DREAMER,valence,subject,all,gpu_mlp,20260829,0.5,heldout,-0.0227586206896552,0,-0.0927536231884057,0,108,99
DREAMER,valence,subject,all,gpu_mlp,20260829,0.75,heldout,-0.0286206896551724,0,-0.0333333333333333,0,108,99
DREAMER,valence,subject,all,gpu_mlp,20260829,1.0,heldout,-0.02,0,-0.0478260869565216,0,108,99
DREAMER,valence,subject,all,gpu_mlp,20260911,0.25,audit,0.0258620689655171,1,-0.0427536231884058,0,108,99
DREAMER,valence,subject,all,gpu_mlp,20260911,0.5,audit,-0.0286206896551723,0,-0.0478260869565216,0,108,99
DREAMER,valence,subject,all,gpu_mlp,20260911,0.75,audit,-0.0486206896551724,0,-0.0094202898550723,0,108,99
DREAMER,valence,subject,all,gpu_mlp,20260911,1.0,audit,-0.0199999999999999,0,-0.0123188405797101,0,108,99
DREAMER,valence,subject,all,gpu_mlp,20260923,0.25,heldout,0.0244827586206897,1,0.0217391304347825,1,108,99
DREAMER,valence,subject,all,gpu_mlp,20260923,0.5,heldout,-0.0472413793103447,0,-0.0282608695652174,0,108,99
DREAMER,valence,subject,all,gpu_mlp,20260923,0.75,heldout,-0.0199999999999999,0,0.0072463768115942,0,108,99
DREAMER,valence,subject,all,gpu_mlp,20260923,1.0,heldout,-0.002758620689655,0,-0.0478260869565217,0,108,99
DREAMER,valence,subject,all,gpu_mlp,20261007,0.25,audit,-0.0444827586206896,0,0.0072463768115942,0,108,99
DREAMER,valence,subject,all,gpu_mlp,20261007,0.5,audit,-0.0027586206896551,0,-0.121014492753623,0,108,99
DREAMER,valence,subject,all,gpu_mlp,20261007,0.75,audit,-0.0113793103448275,0,-0.0072463768115941,0,108,99
DREAMER,valence,subject,all,gpu_mlp,20261007,1.0,audit,0.01,0,-0.0637681159420289,0,108,99
DREAMER,valence,subject,all,linear_logistic,20260813,0.25,heldout,0.0344827586206896,1,0.0050724637681159,0,108,99
DREAMER,valence,subject,all,linear_logistic,20260813,0.5,heldout,-0.01,0,-0.067391304347826,0,108,99
DREAMER,valence,subject,all,linear_logistic,20260813,0.75,heldout,-0.0055172413793103,0,0.0043478260869565,0,108,99
DREAMER,valence,subject,all,linear_logistic,20260813,1.0,heldout,0.0058620689655172,0,-0.0550724637681159,0,108,99
DREAMER,valence,subject,all,linear_logistic,20260829,0.25,audit,-0.03,0,0.0231884057971014,1,108,99
DREAMER,valence,subject,all,linear_logistic,20260829,0.5,audit,0.0244827586206896,1,0.0159420289855072,0,108,99
DREAMER,valence,subject,all,linear_logistic,20260829,0.75,audit,0.0072413793103448,0,-0.0289855072463768,0,108,99
DREAMER,valence,subject,all,linear_logistic,20260829,1.0,audit,-0.03,0,0.0282608695652173,1,108,99
DREAMER,valence,subject,all,linear_logistic,20260911,0.25,heldout,-0.0172413793103447,0,-0.067391304347826,0,108,99
DREAMER,valence,subject,all,linear_logistic,20260911,0.5,heldout,-0.0344827586206896,0,-0.086231884057971,0,108,99
DREAMER,valence,subject,all,linear_logistic,20260911,0.75,heldout,-0.0658620689655172,0,-0.0978260869565217,0,108,99
DREAMER,valence,subject,all,linear_logistic,20260911,1.0,heldout,-0.0572413793103447,0,-0.0913043478260868,0,108,99
DREAMER,valence,subject,all,linear_logistic,20260923,0.25,audit,0.0158620689655172,0,0.136231884057971,1,108,99
DREAMER,valence,subject,all,linear_logistic,20260923,0.5,audit,-0.0127586206896552,0,0.0260869565217392,1,108,99
DREAMER,valence,subject,all,linear_logistic,20260923,0.75,audit,0.0458620689655172,1,0.0768115942028986,1,108,99
DREAMER,valence,subject,all,linear_logistic,20260923,1.0,audit,0.0503448275862068,1,0.0333333333333334,1,108,99
DREAMER,valence,subject,all,linear_logistic,20261007,0.25,heldout,-0.0172413793103448,0,0.0021739130434782,0,108,99
DREAMER,valence,subject,all,linear_logistic,20261007,0.5,heldout,0.02,1,-0.0427536231884058,0,108,99
DREAMER,valence,subject,all,linear_logistic,20261007,0.75,heldout,0.0372413793103448,1,0.0065217391304347,0,108,99
DREAMER,valence,subject,all,linear_logistic,20261007,1.0,heldout,0.0458620689655172,1,0.0094202898550723,0,108,99
DREAMER,valence,subject,normalized_asymmetry,gpu_mlp,20260813,0.25,audit,0.0172413793103447,0,0.0550724637681159,1,108,99
DREAMER,valence,subject,normalized_asymmetry,gpu_mlp,20260813,0.5,audit,-0.0213793103448275,0,0.0050724637681159,0,108,99
DREAMER,valence,subject,normalized_asymmetry,gpu_mlp,20260813,0.75,audit,-0.0786206896551724,0,0.117391304347826,1,108,99
DREAMER,valence,subject,normalized_asymmetry,gpu_mlp,20260813,1.0,audit,-0.06,0,0.0913043478260868,1,108,99
DREAMER,valence,subject,normalized_asymmetry,gpu_mlp,20260829,0.25,heldout,-0.0372413793103448,0,0.0507246376811594,1,108,99
DREAMER,valence,subject,normalized_asymmetry,gpu_mlp,20260829,0.5,heldout,-0.0386206896551724,0,0.0028985507246377,0,108,99
DREAMER,valence,subject,normalized_asymmetry,gpu_mlp,20260829,0.75,heldout,-0.0686206896551724,0,0.0166666666666667,0,108,99
DREAMER,valence,subject,normalized_asymmetry,gpu_mlp,20260829,1.0,heldout,-0.04,0,0.0268115942028985,1,108,99
DREAMER,valence,subject,normalized_asymmetry,gpu_mlp,20260911,0.25,audit,0.0,0,-0.0333333333333333,0,108,99
DREAMER,valence,subject,normalized_asymmetry,gpu_mlp,20260911,0.5,audit,-0.0186206896551724,0,-0.0384057971014493,0,108,99
DREAMER,valence,subject,normalized_asymmetry,gpu_mlp,20260911,0.75,audit,-0.01,0,-0.0333333333333333,0,108,99
DREAMER,valence,subject,normalized_asymmetry,gpu_mlp,20260911,1.0,audit,-0.0155172413793103,0,0.0021739130434782,0,108,99
DREAMER,valence,subject,normalized_asymmetry,gpu_mlp,20260923,0.25,heldout,0.0775862068965517,1,-0.0043478260869564,0,108,99
DREAMER,valence,subject,normalized_asymmetry,gpu_mlp,20260923,0.5,heldout,0.0503448275862068,1,-0.0811594202898551,0,108,99
DREAMER,valence,subject,normalized_asymmetry,gpu_mlp,20260923,0.75,heldout,0.0889655172413792,1,-0.0043478260869564,0,108,99
DREAMER,valence,subject,normalized_asymmetry,gpu_mlp,20260923,1.0,heldout,0.033103448275862,1,0.0028985507246376,0,108,99
DREAMER,valence,subject,normalized_asymmetry,gpu_mlp,20261007,0.25,audit,-0.0658620689655172,0,0.0123188405797101,0,108,99
DREAMER,valence,subject,normalized_asymmetry,gpu_mlp,20261007,0.5,audit,-0.0272413793103448,0,-0.0304347826086956,0,108,99
DREAMER,valence,subject,normalized_asymmetry,gpu_mlp,20261007,0.75,audit,-0.033103448275862,0,-0.0739130434782608,0,108,99
DREAMER,valence,subject,normalized_asymmetry,gpu_mlp,20261007,1.0,audit,-0.063103448275862,0,-0.0471014492753623,0,108,99
DREAMER,valence,subject,normalized_asymmetry,linear_logistic,20260813,0.25,heldout,0.0044827586206896,0,0.0507246376811594,1,108,99
DREAMER,valence,subject,normalized_asymmetry,linear_logistic,20260813,0.5,heldout,-0.0499999999999999,0,0.036231884057971,1,108,99
DREAMER,valence,subject,normalized_asymmetry,linear_logistic,20260813,0.75,heldout,-0.0272413793103448,0,-0.0094202898550724,0,108,99
DREAMER,valence,subject,normalized_asymmetry,linear_logistic,20260813,1.0,heldout,-0.02,0,0.0550724637681159,1,108,99
DREAMER,valence,subject,normalized_asymmetry,linear_logistic,20260829,0.25,audit,-0.0586206896551723,0,0.0072463768115941,0,108,99
DREAMER,valence,subject,normalized_asymmetry,linear_logistic,20260829,0.5,audit,-0.0386206896551724,0,0.0499999999999999,1,108,99
DREAMER,valence,subject,normalized_asymmetry,linear_logistic,20260829,0.75,audit,0.0344827586206897,1,-0.0050724637681159,0,108,99
DREAMER,valence,subject,normalized_asymmetry,linear_logistic,20260829,1.0,audit,0.0044827586206896,0,0.1007246376811594,1,108,99
DREAMER,valence,subject,normalized_asymmetry,linear_logistic,20260911,0.25,heldout,0.0,0,0.0043478260869566,0,108,99
DREAMER,valence,subject,normalized_asymmetry,linear_logistic,20260911,0.5,heldout,0.0158620689655172,0,0.0094202898550725,0,108,99
DREAMER,valence,subject,normalized_asymmetry,linear_logistic,20260911,0.75,heldout,-0.0113793103448275,0,0.031159420289855,1,108,99
DREAMER,valence,subject,normalized_asymmetry,linear_logistic,20260911,1.0,heldout,-0.0268965517241379,0,0.0166666666666667,0,108,99
DREAMER,valence,subject,normalized_asymmetry,linear_logistic,20260923,0.25,audit,0.0158620689655172,0,-0.0144927536231883,0,108,99
DREAMER,valence,subject,normalized_asymmetry,linear_logistic,20260923,0.5,audit,0.0417241379310344,1,-0.0282608695652173,0,108,99
DREAMER,valence,subject,normalized_asymmetry,linear_logistic,20260923,0.75,audit,0.063103448275862,1,-0.081159420289855,0,108,99
DREAMER,valence,subject,normalized_asymmetry,linear_logistic,20260923,1.0,audit,0.0175862068965517,0,-0.026086956521739,0,108,99
DREAMER,valence,subject,normalized_asymmetry,linear_logistic,20261007,0.25,heldout,-0.0244827586206897,0,-0.0123188405797102,0,108,99
DREAMER,valence,subject,normalized_asymmetry,linear_logistic,20261007,0.5,heldout,-0.0086206896551724,0,-0.0384057971014493,0,108,99
DREAMER,valence,subject,normalized_asymmetry,linear_logistic,20261007,0.75,heldout,-0.0258620689655172,0,-0.0478260869565217,0,108,99
DREAMER,valence,subject,normalized_asymmetry,linear_logistic,20261007,1.0,heldout,-0.0644827586206896,0,-0.031159420289855,0,108,99
DREAMER,valence,subject,relative_power,gpu_mlp,20260813,0.25,audit,-0.0013793103448275,0,0.0333333333333333,1,108,99
DREAMER,valence,subject,relative_power,gpu_mlp,20260813,0.5,audit,-0.0013793103448275,0,-0.0152173913043478,0,108,99
DREAMER,valence,subject,relative_power,gpu_mlp,20260813,0.75,audit,-0.0486206896551724,0,-0.0144927536231884,0,108,99
DREAMER,valence,subject,relative_power,gpu_mlp,20260813,1.0,audit,-0.0027586206896552,0,0.0021739130434782,0,108,99
DREAMER,valence,subject,relative_power,gpu_mlp,20260829,0.25,heldout,0.0186206896551724,0,-0.031159420289855,0,108,99
DREAMER,valence,subject,relative_power,gpu_mlp,20260829,0.5,heldout,-0.0041379310344827,0,-0.0572463768115941,0,108,99
DREAMER,valence,subject,relative_power,gpu_mlp,20260829,0.75,heldout,0.0086206896551724,0,0.0217391304347825,1,108,99
DREAMER,valence,subject,relative_power,gpu_mlp,20260829,1.0,heldout,-0.0372413793103447,0,-0.0217391304347825,0,108,99
DREAMER,valence,subject,relative_power,gpu_mlp,20260911,0.25,audit,0.0644827586206895,1,-0.0384057971014492,0,108,99
DREAMER,valence,subject,relative_power,gpu_mlp,20260911,0.5,audit,0.0472413793103448,1,0.0210144927536232,1,108,99
DREAMER,valence,subject,relative_power,gpu_mlp,20260911,0.75,audit,0.01,0,0.0166666666666667,0,108,99
DREAMER,valence,subject,relative_power,gpu_mlp,20260911,1.0,audit,0.0358620689655173,1,-0.0079710144927535,0,108,99
DREAMER,valence,subject,relative_power,gpu_mlp,20260923,0.25,heldout,-0.0144827586206896,0,-0.0260869565217392,0,108,99
DREAMER,valence,subject,relative_power,gpu_mlp,20260923,0.5,heldout,0.0168965517241379,0,-0.0355072463768115,0,108,99
DREAMER,valence,subject,relative_power,gpu_mlp,20260923,0.75,heldout,0.0441379310344827,1,0.036231884057971,1,108,99
DREAMER,valence,subject,relative_power,gpu_mlp,20260923,1.0,heldout,-0.0158620689655172,0,-0.05,0,108,99
DREAMER,valence,subject,relative_power,gpu_mlp,20261007,0.25,audit,0.0258620689655172,1,0.0188405797101449,0,108,99
DREAMER,valence,subject,relative_power,gpu_mlp,20261007,0.5,audit,-0.0299999999999999,0,-0.0739130434782608,0,108,99
DREAMER,valence,subject,relative_power,gpu_mlp,20261007,0.75,audit,-0.0617241379310344,0,-0.0144927536231884,0,108,99
DREAMER,valence,subject,relative_power,gpu_mlp,20261007,1.0,audit,-0.0399999999999999,0,-0.0304347826086957,0,108,99
DREAMER,valence,subject,relative_power,linear_logistic,20260813,0.25,heldout,0.0444827586206896,1,0.0913043478260869,1,108,99
DREAMER,valence,subject,relative_power,linear_logistic,20260813,0.5,heldout,0.0358620689655172,1,0.05,1,108,99
DREAMER,valence,subject,relative_power,linear_logistic,20260813,0.75,heldout,0.0544827586206896,1,0.086231884057971,1,108,99
DREAMER,valence,subject,relative_power,linear_logistic,20260813,1.0,heldout,0.0444827586206896,1,0.0956521739130434,1,108,99
DREAMER,valence,subject,relative_power,linear_logistic,20260829,0.25,audit,-0.0258620689655171,0,0.0239130434782609,1,108,99
DREAMER,valence,subject,relative_power,linear_logistic,20260829,0.5,audit,0.0186206896551724,0,0.0144927536231884,0,108,99
DREAMER,valence,subject,relative_power,linear_logistic,20260829,0.75,audit,0.0286206896551725,1,0.0239130434782609,1,108,99
DREAMER,valence,subject,relative_power,linear_logistic,20260829,1.0,audit,0.0186206896551724,0,0.0884057971014493,1,108,99
DREAMER,valence,subject,relative_power,linear_logistic,20260911,0.25,heldout,0.0458620689655173,1,-0.0695652173913043,0,108,99
DREAMER,valence,subject,relative_power,linear_logistic,20260911,0.5,heldout,0.0427586206896552,1,-0.0333333333333333,0,108,99
DREAMER,valence,subject,relative_power,linear_logistic,20260911,0.75,heldout,-0.0172413793103448,0,-0.0695652173913043,0,108,99
DREAMER,valence,subject,relative_power,linear_logistic,20260911,1.0,heldout,0.0486206896551723,1,0.0043478260869565,0,108,99
DREAMER,valence,subject,relative_power,linear_logistic,20260923,0.25,audit,0.0372413793103448,1,-0.0166666666666666,0,108,99
DREAMER,valence,subject,relative_power,linear_logistic,20260923,0.5,audit,-0.0258620689655172,0,0.081159420289855,1,108,99
DREAMER,valence,subject,relative_power,linear_logistic,20260923,0.75,audit,-0.023103448275862,0,0.031159420289855,1,108,99
DREAMER,valence,subject,relative_power,linear_logistic,20260923,1.0,audit,0.0272413793103448,1,0.0,0,108,99
DREAMER,valence,subject,relative_power,linear_logistic,20261007,0.25,heldout,-0.0758620689655172,0,0.0427536231884057,1,108,99
DREAMER,valence,subject,relative_power,linear_logistic,20261007,0.5,heldout,-0.0744827586206896,0,-0.0811594202898551,0,108,99
DREAMER,valence,subject,relative_power,linear_logistic,20261007,0.75,heldout,-0.063103448275862,0,-0.0644927536231884,0,108,99
DREAMER,valence,subject,relative_power,linear_logistic,20261007,1.0,heldout,-0.0844827586206896,0,-0.0666666666666666,0,108,99
EPPVR,arousal,subject,all,gpu_mlp,20260813,0.25,audit,-0.0194805194805194,0,0.0123966942148759,0,210,210
EPPVR,arousal,subject,all,gpu_mlp,20260813,0.5,audit,-0.0334928229665071,0,0.0142074473024421,0,210,210
EPPVR,arousal,subject,all,gpu_mlp,20260813,0.75,audit,-0.0047846889952152,0,0.0032964992106973,0,210,210
EPPVR,arousal,subject,all,gpu_mlp,20260813,1.0,audit,-0.0334928229665071,0,0.0517225369115051,1,210,210
EPPVR,arousal,subject,all,linear_logistic,20260813,0.25,heldout,-0.0157211209842789,0,0.0097502089330485,0,210,210
