dataset,task,representation,n_features,model,split_seed,exposure_effect,axis,metadata_prior_opportunity,label_opportunity,conditional_label_entropy,identity_rate_std,identity_probe_balanced_accuracy,identity_probe_chance,encoding_margin,n_rows,n_subjects,n_repeated_units,repeated_measure_completeness,positive_fraction,class_balance,source,nominal_dose,achieved_dose,unseen_balanced_accuracy,dose_balanced_accuracy,opportunity_min,opportunity_max,opportunity_encoding_interaction,model_capacity,log_n_rows
MAHNOB-HCI,arousal,normalized_asymmetry,12,linear_logistic,20260911,0.0190805591583801,stimulus,0.1436608146755205,0.0898416071604762,,,0.07581196581196581,0.05,0.0258119658119658,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2499997702854312,0.4982057933419801,0.5172863525003603,0.0225386606477231,0.2917775452623966,0.0023189884925182737,1.0,6.267200548541362
MAHNOB-HCI,arousal,normalized_asymmetry,12,linear_logistic,20260911,0.019174232598357,stimulus,0.1631903407050465,0.1570173307131142,,,0.07581196581196581,0.05,0.0258119658119658,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.4993106943070132,0.4982057933419801,0.5173800259403372,0.0225386606477231,0.2917775452623966,0.004052925972253031,1.0,6.267200548541362
MAHNOB-HCI,arousal,normalized_asymmetry,12,linear_logistic,20260911,0.0187058653984724,stimulus,0.1650392418039477,0.2230144304263544,,,0.07581196581196581,0.05,0.0258119658119658,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7439333325362428,0.4982057933419801,0.5169116587404525,0.0225386606477231,0.2917775452623966,0.005756440853740085,1.0,6.267200548541362
MAHNOB-HCI,arousal,normalized_asymmetry,12,linear_logistic,20260911,0.0150021616947687,stimulus,0.1575460405607464,0.2917775452623966,,,0.07581196581196581,0.05,0.0258119658119658,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.4982057933419801,0.5132079550367489,0.0225386606477231,0.2917775452623966,0.007531352023012284,1.0,6.267200548541362
MAHNOB-HCI,arousal,normalized_asymmetry,12,linear_logistic,20260923,0.0016753134457413,stimulus,0.2816832396598933,0.08308318122194736,0.8109486710887898,0.17873879006829343,0.08627920227920224,0.05,0.03627920227920224,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,observational_factorial,,,,,,,0.0030141915375506453,1.0,6.267200548541362
MAHNOB-HCI,arousal,normalized_asymmetry,12,linear_logistic,20260923,0.0364029399048855,stimulus,0.0339838201014671,0.0194125177697171,,,0.08627920227920224,0.05,0.03627920227920224,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.0,0.0,0.503105634817697,0.5395085747225825,0.0194125177697171,0.2734680078342737,0.0007042706589161747,1.0,6.267200548541362
MAHNOB-HCI,arousal,normalized_asymmetry,12,linear_logistic,20260923,0.019361579478311,stimulus,0.1147121865063041,0.0828597197714336,,,0.08627920227920224,0.05,0.03627920227920224,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2496699864404841,0.503105634817697,0.5224672142960081,0.0194125177697171,0.2734680078342737,0.003006084534385853,1.0,6.267200548541362
MAHNOB-HCI,arousal,normalized_asymmetry,12,linear_logistic,20260923,0.0305663640293991,stimulus,0.1540765868118809,0.14640224862186,,,0.08627920227920224,0.05,0.03627920227920224,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5000810288476384,0.503105634817697,0.5336719988470962,0.0194125177697171,0.2734680078342737,0.005311356791882516,1.0,6.267200548541362
MAHNOB-HCI,arousal,normalized_asymmetry,12,linear_logistic,20260923,0.0229716097420378,stimulus,0.14550444000444,0.2076438849918167,,,0.08627920227920224,0.05,0.03627920227920224,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7408844434007787,0.503105634817697,0.5260772445597348,0.0194125177697171,0.2734680078342737,0.007533154505657525,1.0,6.267200548541362
MAHNOB-HCI,arousal,normalized_asymmetry,12,linear_logistic,20260923,0.0325118893212279,stimulus,0.1495079593609005,0.2734680078342737,,,0.08627920227920224,0.05,0.03627920227920224,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.503105634817697,0.5356175241389249,0.0194125177697171,0.2734680078342737,0.00992120117311008,1.0,6.267200548541362
MAHNOB-HCI,arousal,normalized_asymmetry,12,linear_logistic,20261007,0.0051340250756594,stimulus,0.2844718259115146,0.0825603708604267,0.8090355989672267,0.1714264156771772,0.07229202279202275,0.05,0.022292022792022748,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,observational_factorial,,,,,,,0.0018404376689384826,1.0,6.267200548541362
MAHNOB-HCI,arousal,normalized_asymmetry,12,linear_logistic,20261007,-0.0017581784118749,stimulus,0.0639194253458959,0.0245612094245798,,,0.07229202279202275,0.05,0.022292022792022748,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.0,0.0,0.5055195273094106,0.5037613488975357,0.0245612094245798,0.2801227222934172,0.0005475190402923767,1.0,6.267200548541362
MAHNOB-HCI,arousal,normalized_asymmetry,12,linear_logistic,20261007,0.0037973771436805,stimulus,0.1333932799226916,0.0885372069276629,,,0.07229202279202275,0.05,0.022292022792022748,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2504695474248806,0.5055195273094106,0.5093169044530912,0.0245612094245798,0.2801227222934172,0.0019736734347734954,1.0,6.267200548541362
MAHNOB-HCI,arousal,normalized_asymmetry,12,linear_logistic,20261007,0.0120478455108804,stimulus,0.1312775117039822,0.1525422196304965,,,0.07229202279202275,0.05,0.022292022792022748,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5010342087226913,0.5055195273094106,0.5175673728202911,0.0245612094245798,0.2801227222934172,0.0034004746367487675,1.0,6.267200548541362
MAHNOB-HCI,arousal,normalized_asymmetry,12,linear_logistic,20261007,0.0058365758754863,stimulus,0.1407895225689343,0.2176516624420262,,,0.07229202279202275,0.05,0.022292022792022748,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7585235562579667,0.5055195273094106,0.511356103184897,0.0245612094245798,0.2801227222934172,0.00485189581987929,1.0,6.267200548541362
MAHNOB-HCI,arousal,normalized_asymmetry,12,linear_logistic,20261007,0.0169476869865974,stimulus,0.139766772443243,0.2801227222934172,,,0.07229202279202275,0.05,0.022292022792022748,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.5055195273094106,0.5224672142960081,0.0245612094245798,0.2801227222934172,0.0062445021099283154,1.0,6.267200548541362
MAHNOB-HCI,arousal,normalized_asymmetry,12,rbf_svm,20260813,-0.0300043233895373,stimulus,0.3366551376279003,0.10746261803599035,0.808689380823402,0.20504122539765784,0.07976495726495719,0.05,0.029764957264957197,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,observational_factorial,,,,,,,0.003198620233421671,2.0,6.267200548541362
MAHNOB-HCI,arousal,normalized_asymmetry,12,rbf_svm,20260829,-0.0082864966133449,stimulus,0.3010448191382043,0.10540092647106208,0.811087405978723,0.20861766013928168,0.07577350427350424,0.05,0.025773504273504243,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,observational_factorial,,,,,,,0.002716551228833225,2.0,6.267200548541362
MAHNOB-HCI,arousal,normalized_asymmetry,12,rbf_svm,20260911,0.0014303213719555,stimulus,0.2449992794350771,0.08929965520295874,0.8104595036824911,0.1881648810909507,0.07581196581196581,0.05,0.0258119658119658,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,observational_factorial,,,,,,,0.0023049996471191047,2.0,6.267200548541362
MAHNOB-HCI,arousal,normalized_asymmetry,12,rbf_svm,20260923,-0.024776624873901,stimulus,0.2816832396598933,0.08308318122194736,0.8109486710887898,0.17873879006829343,0.08627920227920224,0.05,0.03627920227920224,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,observational_factorial,,,,,,,0.0030141915375506453,2.0,6.267200548541362
MAHNOB-HCI,arousal,normalized_asymmetry,12,rbf_svm,20261007,-0.0324650526012394,stimulus,0.2844718259115146,0.0825603708604267,0.8090355989672267,0.1714264156771772,0.07229202279202275,0.05,0.022292022792022748,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,observational_factorial,,,,,,,0.0018404376689384826,2.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260813,0.025666522553682,stimulus,0.1210340280634398,0.0365633796043627,,,0.058866096866096854,0.05,0.008866096866096851,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.0,0.0,0.5093169044530912,0.5349834270067733,0.0365633796043627,0.2978892782842983,0.00032417446532414964,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260813,0.0283398184176394,stimulus,0.1641729724523842,0.1017655708939244,,,0.058866096866096854,0.05,0.008866096866096851,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2495622205630771,0.5093169044530912,0.5376567228707306,0.0365633796043627,0.2978892782842983,0.0009022634091791801,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260813,-0.003047989623865,stimulus,0.1541233423439305,0.1673519787448739,,,0.058866096866096854,0.05,0.008866096866096851,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.500476157016646,0.5093169044530912,0.5062689148292261,0.0365633796043627,0.2978892782842983,0.0014837588542850333,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260813,0.0196425997982419,stimulus,0.1760194462400345,0.2312305721373025,,,0.058866096866096854,0.05,0.008866096866096851,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7439378114479226,0.5093169044530912,0.5289595042513331,0.0365633796043627,0.2978892782842983,0.0020501126509723197,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260813,0.007969448047269,stimulus,0.1817914520120402,0.2978892782842983,,,0.058866096866096854,0.05,0.008866096866096851,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.5093169044530912,0.5172863525003603,0.0365633796043627,0.2978892782842983,0.00264111519664027,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260829,-0.0184248450785415,stimulus,0.1095213675213675,0.0313070402315021,,,0.06550142450142445,0.05,0.015501424501424443,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.0,0.0,0.5351491569390402,0.5167243118604986,0.0313070402315021,0.3085198851423723,0.0004853037205116875,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260829,-0.0162919729067588,stimulus,0.1525265355559473,0.1006952936317075,,,0.06550142450142445,0.05,0.015501424501424443,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2502110861653162,0.5351491569390402,0.5188571840322813,0.0313070402315021,0.3085198851423723,0.0015609204918806793,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260829,-0.0091655858192823,stimulus,0.1684727837521955,0.1698329732454751,,,0.06550142450142445,0.05,0.015501424501424443,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.4997939203262326,0.5351491569390402,0.5259835711197578,0.0313070402315021,0.3085198851423723,0.00263265301261717,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260829,-0.0150021616947687,stimulus,0.1628235996030113,0.2381526542051179,,,0.06550142450142445,0.05,0.015501424501424443,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7461278640433864,0.5351491569390402,0.5201469952442714,0.0313070402315021,0.3085198851423723,0.0036917053889744776,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260829,-0.0035163568237498,stimulus,0.1766096468890586,0.3085198851423723,,,0.06550142450142445,0.05,0.015501424501424443,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.5351491569390402,0.5316328001152903,0.0313070402315021,0.3085198851423723,0.004782497706722625,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260911,-0.020838737570255,stimulus,0.0609799367299367,0.0225386606477231,,,0.07208404558404549,0.05,0.022084045584045496,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.0,0.0,0.5302276985156362,0.5093889609453812,0.0225386606477231,0.2917775452623966,0.0004977448091476493,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260911,-0.0129629629629629,stimulus,0.1436608146755205,0.0898416071604762,,,0.07208404558404549,0.05,0.022084045584045496,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2499997702854312,0.5302276985156362,0.5172647355526733,0.0225386606477231,0.2917775452623966,0.001984066147875865,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260911,-0.0203703703703703,stimulus,0.1631903407050465,0.1570173307131142,,,0.07208404558404549,0.05,0.022084045584045496,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.4993106943070132,0.5302276985156362,0.5098573281452659,0.0225386606477231,0.2917775452623966,0.003467577888953561,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260911,-0.019174232598357,stimulus,0.1650392418039477,0.2230144304263544,,,0.07208404558404549,0.05,0.022084045584045496,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7439333325362428,0.5302276985156362,0.5110534659172792,0.0225386606477231,0.2917775452623966,0.004925060847435553,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260911,-0.0248234615938895,stimulus,0.1575460405607464,0.2917775452623966,,,0.07208404558404549,0.05,0.022084045584045496,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.5302276985156362,0.5054042369217466,0.0225386606477231,0.2917775452623966,0.006443628609975664,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260923,0.0003746937599077,stimulus,0.0339838201014671,0.0194125177697171,,,0.0748290598290598,0.05,0.024829059829059794,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.0,0.0,0.4859706009511457,0.4863452947110535,0.0194125177697171,0.2734680078342737,0.00048199456513699224,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260923,0.0001873468799538,stimulus,0.1147121865063041,0.0828597197714336,,,0.0748290598290598,0.05,0.024829059829059794,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2496699864404841,0.4859706009511457,0.4861579478310995,0.0194125177697171,0.2734680078342737,0.0020573289396240532,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260923,-0.0201830234904165,stimulus,0.1540765868118809,0.14640224862186,,,0.0748290598290598,0.05,0.024829059829059794,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5000810288476384,0.4859706009511457,0.4657875774607292,0.0194125177697171,0.2734680078342737,0.0036350301901410483,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260923,-0.0240740740740741,stimulus,0.14550444000444,0.2076438849918167,,,0.0748290598290598,0.05,0.024829059829059794,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7408844434007787,0.4859706009511457,0.4618965268770716,0.0194125177697171,0.2734680078342737,0.005155602443600228,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20260923,0.0099149733390978,stimulus,0.1495079593609005,0.2734680078342737,,,0.0748290598290598,0.05,0.024829059829059794,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.4859706009511457,0.4958855742902436,0.0194125177697171,0.2734680078342737,0.006789953527850974,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20261007,0.0046404381034731,stimulus,0.0639194253458959,0.0245612094245798,,,0.07138319088319085,0.05,0.02138319088319085,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.0,0.0,0.4888312436950569,0.49347168179853,0.0245612094245798,0.2801227222934172,0.000525197029447816,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20261007,0.0157515492145842,stimulus,0.1333932799226916,0.0885372069276629,,,0.07138319088319085,0.05,0.02138319088319085,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2504695474248806,0.4888312436950569,0.5045827929096411,0.0245612094245798,0.2801227222934172,0.001893207995998783,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20261007,0.0064922899553249,stimulus,0.1312775117039822,0.1525422196304965,,,0.07138319088319085,0.05,0.02138319088319085,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5010342087226913,0.4888312436950569,0.4953235336503819,0.0245612094245798,0.2801227222934172,0.003261839400104529,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20261007,0.0351131286928952,stimulus,0.1407895225689343,0.2176516624420262,,,0.07138319088319085,0.05,0.02138319088319085,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7585235562579667,0.4888312436950569,0.5239443723879522,0.0245612094245798,0.2801227222934172,0.0046540870440416665,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,gpu_mlp,20261007,0.0121415189508574,stimulus,0.139766772443243,0.2801227222934172,,,0.07138319088319085,0.05,0.02138319088319085,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.4888312436950569,0.5009727626459144,0.0245612094245798,0.2801227222934172,0.0059899176415192015,4.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260813,0.0354770139789595,stimulus,0.3366551376279003,0.10746261803599035,0.808689380823402,0.20504122539765784,0.058866096866096854,0.05,0.008866096866096851,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,observational_factorial,,,,,,,0.000952773980991457,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260813,0.0477950713359274,stimulus,0.1210340280634398,0.0365633796043627,,,0.058866096866096854,0.05,0.008866096866096851,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.0,0.0,0.4836719988470961,0.5314670701830235,0.0365633796043627,0.2978892782842983,0.00032417446532414964,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260813,0.0379737714368064,stimulus,0.1641729724523842,0.1017655708939244,,,0.058866096866096854,0.05,0.008866096866096851,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2495622205630771,0.4836719988470961,0.5216457702839026,0.0365633796043627,0.2978892782842983,0.0009022634091791801,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260813,0.041864822020464,stimulus,0.1541233423439305,0.1673519787448739,,,0.058866096866096854,0.05,0.008866096866096851,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.500476157016646,0.4836719988470961,0.5255368208675602,0.0365633796043627,0.2978892782842983,0.0014837588542850333,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260813,0.030566364029399,stimulus,0.1760194462400345,0.2312305721373025,,,0.058866096866096854,0.05,0.008866096866096851,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7439378114479226,0.4836719988470961,0.5142383628764952,0.0365633796043627,0.2978892782842983,0.0020501126509723197,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260813,0.0458495460440986,stimulus,0.1817914520120402,0.2978892782842983,,,0.058866096866096854,0.05,0.008866096866096851,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.4836719988470961,0.5295215448911947,0.0365633796043627,0.2978892782842983,0.00264111519664027,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260829,0.0184824902723735,stimulus,0.3010448191382043,0.10540092647106208,0.811087405978723,0.20861766013928168,0.06550142450142445,0.05,0.015501424501424443,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,observational_factorial,,,,,,,0.001633864504071358,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260829,-0.0108300907911802,stimulus,0.1095213675213675,0.0313070402315021,,,0.06550142450142445,0.05,0.015501424501424443,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.0,0.0,0.4969880386222798,0.4861579478310995,0.0313070402315021,0.3085198851423723,0.0004853037205116875,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260829,-0.0052745352356247,stimulus,0.1525265355559473,0.1006952936317075,,,0.06550142450142445,0.05,0.015501424501424443,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2502110861653162,0.4969880386222798,0.4917135033866551,0.0313070402315021,0.3085198851423723,0.0015609204918806793,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260829,0.011392131431042,stimulus,0.1684727837521955,0.1698329732454751,,,0.06550142450142445,0.05,0.015501424501424443,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.4997939203262326,0.4969880386222798,0.5083801700533218,0.0313070402315021,0.3085198851423723,0.00263265301261717,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260829,0.0117668251909497,stimulus,0.1628235996030113,0.2381526542051179,,,0.06550142450142445,0.05,0.015501424501424443,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7461278640433864,0.4969880386222798,0.5087548638132295,0.0313070402315021,0.3085198851423723,0.0036917053889744776,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260829,-0.0053682086756016,stimulus,0.1766096468890586,0.3085198851423723,,,0.06550142450142445,0.05,0.015501424501424443,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.4969880386222798,0.4916198299466782,0.0313070402315021,0.3085198851423723,0.004782497706722625,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260911,-0.0163964548205793,stimulus,0.2449992794350771,0.08929965520295874,0.8104595036824911,0.1881648810909507,0.07208404558404549,0.05,0.022084045584045496,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,observational_factorial,,,,,,,0.0019720976561416865,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260911,-0.006117596195417,stimulus,0.0609799367299367,0.0225386606477231,,,0.07208404558404549,0.05,0.022084045584045496,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.0,0.0,0.5067156650814237,0.5005980688860067,0.0225386606477231,0.2917775452623966,0.0004977448091476493,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260911,-0.0170413604265743,stimulus,0.1436608146755205,0.0898416071604762,,,0.07208404558404549,0.05,0.022084045584045496,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2499997702854312,0.5067156650814237,0.4896743046548494,0.0225386606477231,0.2917775452623966,0.001984066147875865,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260911,-0.0101023202190516,stimulus,0.1631903407050465,0.1570173307131142,,,0.07208404558404549,0.05,0.022084045584045496,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.4993106943070132,0.5067156650814237,0.4966133448623721,0.0225386606477231,0.2917775452623966,0.003467577888953561,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260911,-0.0058365758754863,stimulus,0.1650392418039477,0.2230144304263544,,,0.07208404558404549,0.05,0.022084045584045496,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7439333325362428,0.5067156650814237,0.5008790892059374,0.0225386606477231,0.2917775452623966,0.004925060847435553,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260911,-0.0020391987318055,stimulus,0.1575460405607464,0.2917775452623966,,,0.07208404558404549,0.05,0.022084045584045496,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.5067156650814237,0.5046764663496182,0.0225386606477231,0.2917775452623966,0.006443628609975664,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260923,0.0080523130134025,stimulus,0.2816832396598933,0.08308318122194736,0.8109486710887898,0.17873879006829343,0.0748290598290598,0.05,0.024829059829059794,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,observational_factorial,,,,,,,0.002062877277348348,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260923,0.0028822596915982,stimulus,0.0339838201014671,0.0194125177697171,,,0.0748290598290598,0.05,0.024829059829059794,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.0,0.0,0.4872820291108229,0.4901642888024211,0.0194125177697171,0.2734680078342737,0.00048199456513699224,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260923,0.0118604986309266,stimulus,0.1147121865063041,0.0828597197714336,,,0.0748290598290598,0.05,0.024829059829059794,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2496699864404841,0.4872820291108229,0.4991425277417495,0.0194125177697171,0.2734680078342737,0.0020573289396240532,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260923,-0.0111111111111111,stimulus,0.1540765868118809,0.14640224862186,,,0.0748290598290598,0.05,0.024829059829059794,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5000810288476384,0.4872820291108229,0.4761709179997118,0.0194125177697171,0.2734680078342737,0.0036350301901410483,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260923,0.0115794783109957,stimulus,0.14550444000444,0.2076438849918167,,,0.0748290598290598,0.05,0.024829059829059794,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7408844434007787,0.4872820291108229,0.4988615074218187,0.0194125177697171,0.2734680078342737,0.005155602443600228,1.0,6.267200548541362
MAHNOB-HCI,arousal,relative_power,24,linear_logistic,20260923,0.0065859633953018,stimulus,0.1495079593609005,0.2734680078342737,,,0.0748290598290598,0.05,0.024829059829059794,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.4872820291108229,0.4938679925061248,0.0194125177697171,0.2734680078342737,0.006789953527850974,1.0,6.267200548541362
