dataset,task,representation,n_features,model,split_seed,exposure_effect,axis,metadata_prior_opportunity,label_opportunity,conditional_label_entropy,identity_rate_std,identity_probe_balanced_accuracy,identity_probe_chance,encoding_margin,n_rows,n_subjects,n_repeated_units,repeated_measure_completeness,positive_fraction,class_balance,source,nominal_dose,achieved_dose,unseen_balanced_accuracy,dose_balanced_accuracy,opportunity_min,opportunity_max,opportunity_encoding_interaction,model_capacity,log_n_rows,dose_zero_exposure_effect,dose_zero_label_opportunity,dose_zero_metadata_prior_opportunity,dose_induced_amplification,opportunity_delta,metadata_prior_delta,dose_encoding_interaction,material_optimism_event,risk_row_id
MAHNOB-HCI,arousal,all,72,gpu_mlp,20260829,0.0904813373684968,subject,0.0842100350629762,0.1859539186893404,,,0.752740818549642,0.037037037037037,0.715703781512605,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7463859338664887,0.4869073353509151,0.577388672719412,0.0170681449609202,0.2433256480780411,0.1330879227930484,4.0,6.267200548541362,0.0524138924917135,0.0170681449609202,0.0865615087526852,0.0380674448767833,0.16888577372842017,-0.002351473689709005,0.12087218690111248,1,246
MAHNOB-HCI,arousal,all,72,gpu_mlp,20260829,0.0641807176826632,subject,0.0974537635567047,0.2433256480780411,,,0.752740818549642,0.037037037037037,0.715703781512605,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.4869073353509151,0.5510880530335783,0.0170681449609202,0.2433256480780411,0.17414908646845936,4.0,6.267200548541362,0.0524138924917135,0.0170681449609202,0.0865615087526852,0.011766825190949702,0.2262575031171209,0.010892254804019494,0.16193335057652344,0,247
MAHNOB-HCI,arousal,all,72,gpu_mlp,20260911,-0.0110174376711342,subject,0.1227264891970774,0.0785478733941444,,,0.7426937441643324,0.037037037037037,0.7056567071272954,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2497540141925925,0.5443147427583226,0.5332973050871883,0.0205257884508196,0.2529070923200868,0.055427833691163636,4.0,6.267200548541362,-0.0172287073065284,0.0205257884508196,0.0823916916416916,0.006211269635394199,0.0580220849433248,0.0403347975553858,0.04094367340176681,0,248
MAHNOB-HCI,arousal,all,72,gpu_mlp,20260911,0.0053682086756016,subject,0.1254693133663721,0.1367938741307088,,,0.7426937441643324,0.037037037037037,0.7056567071272954,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5007307166416114,0.5443147427583226,0.5496829514339242,0.0205257884508196,0.2529070923200868,0.0965295147742617,4.0,6.267200548541362,-0.0172287073065284,0.0205257884508196,0.0823916916416916,0.022596915982129998,0.1162680856798892,0.04307762172468049,0.08204535448486486,1,249
MAHNOB-HCI,arousal,all,72,gpu_mlp,20260911,-0.0078757746072921,subject,0.1152094033417562,0.1931320852913517,,,0.7426937441643324,0.037037037037037,0.7056567071272954,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7412292693721525,0.5443147427583226,0.5364389681510304,0.0205257884508196,0.2529070923200868,0.1362849513473232,4.0,6.267200548541362,-0.0172287073065284,0.0205257884508196,0.0823916916416916,0.009352932699236299,0.1726062968405321,0.03281771170006459,0.12180079105792639,0,250
MAHNOB-HCI,arousal,all,72,gpu_mlp,20260911,0.0038910505836575,subject,0.1069050443021031,0.2529070923200868,,,0.7426937441643324,0.037037037037037,0.7056567071272954,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.5443147427583226,0.5482057933419802,0.0205257884508196,0.2529070923200868,0.17846558597573137,4.0,6.267200548541362,-0.0172287073065284,0.0205257884508196,0.0823916916416916,0.0211197578901859,0.2323813038692672,0.02451335266041149,0.16398142568633453,1,251
MAHNOB-HCI,arousal,all,72,gpu_mlp,20260923,0.0430609597924772,subject,0.1202369574869574,0.0674352295447094,,,0.7342903828197945,0.037037037037037,0.6972533457827575,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2498442855392603,0.491900850266609,0.5349618100590863,0.0126083573342276,0.2320478977847085,0.047019439423676895,4.0,6.267200548541362,0.01434644761493,0.0126083573342276,0.0616242695213283,0.028714512177547197,0.054826872210481804,0.058612687965629094,0.03822822008756213,1,252
MAHNOB-HCI,arousal,all,72,gpu_mlp,20260923,0.0599149733390979,subject,0.0876445596886773,0.1225145897301018,,,0.7342903828197945,0.037037037037037,0.6972533457827575,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5011146633643921,0.491900850266609,0.5518158236057069,0.0126083573342276,0.2320478977847085,0.08542370759651535,4.0,6.267200548541362,0.01434644761493,0.0126083573342276,0.0616242695213283,0.0455685257241679,0.1099062323958742,0.026020290167349004,0.07663248826040059,1,253
MAHNOB-HCI,arousal,all,72,gpu_mlp,20260923,0.0789018590575011,subject,0.1181317750876574,0.1756306448958544,,,0.7342903828197945,0.037037037037037,0.6972533457827575,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7424685505740444,0.491900850266609,0.5708027093241101,0.0126083573342276,0.2320478977847085,0.12245905477561786,4.0,6.267200548541362,0.01434644761493,0.0126083573342276,0.0616242695213283,0.06455541144257111,0.1630222875616268,0.0565075055663291,0.1136678354395031,1,254
MAHNOB-HCI,arousal,all,72,gpu_mlp,20260923,0.0420305519527309,subject,0.099696000078353,0.2320478977847085,,,0.7342903828197945,0.037037037037037,0.6972533457827575,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.491900850266609,0.53393140221934,0.0126083573342276,0.2320478977847085,0.16179617311224334,4.0,6.267200548541362,0.01434644761493,0.0126083573342276,0.0616242695213283,0.0276841043378009,0.2194395404504809,0.038071730557024695,0.15300495377612858,1,255
MAHNOB-HCI,arousal,all,72,gpu_mlp,20261007,0.019361579478311,subject,0.0993309011250187,0.0693328421670181,,,0.7438200280112046,0.037037037037037,0.7067829909741676,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2506055752747193,0.5366263150309842,0.5559878945092953,0.0142795795210271,0.2339988734358164,0.049003273559544945,4.0,6.267200548541362,-0.0206513906903011,0.0142795795210271,0.0495764382676147,0.0400129701686121,0.055053262645991,0.049754462857404,0.03891070963581994,1,256
MAHNOB-HCI,arousal,all,72,gpu_mlp,20261007,0.0214007782101167,subject,0.1047290585231761,0.124161340053874,,,0.7438200280112046,0.037037037037037,0.7067829909741676,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5001986961810408,0.5366263150309842,0.558027093241101,0.0142795795210271,0.2339988734358164,0.08775512328663779,4.0,6.267200548541362,-0.0206513906903011,0.0142795795210271,0.0495764382676147,0.0420521689004178,0.1098817605328469,0.0551526202555614,0.07766255936291278,1,257
MAHNOB-HCI,arousal,all,72,gpu_mlp,20261007,0.0056492289955325,subject,0.124925143483967,0.1789774854359311,,,0.7438200280112046,0.037037037037037,0.7067829909741676,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7491408747576234,0.5366263150309842,0.5422755440265168,0.0142795795210271,0.2339988734358164,0.1264982424734429,4.0,6.267200548541362,-0.0206513906903011,0.0142795795210271,0.0495764382676147,0.0263006196858336,0.164697905914904,0.07534870521635229,0.1164056785497179,1,258
MAHNOB-HCI,arousal,all,72,gpu_mlp,20261007,-0.0054618821155785,subject,0.1149545552486728,0.2339988734358164,,,0.7438200280112046,0.037037037037037,0.7067829909741676,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.5366263150309842,0.5311644329154057,0.0142795795210271,0.2339988734358164,0.165386423651552,4.0,6.267200548541362,-0.0206513906903011,0.0142795795210271,0.0495764382676147,0.0151895085747226,0.2197192939147893,0.06537811698105811,0.15529385972782703,0,259
MAHNOB-HCI,arousal,all,72,linear_logistic,20260813,0.0105490704712495,subject,0.0790085665968019,0.0692754385692257,,,0.7540655150949269,0.037037037037037,0.7170284780578899,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2502221938490175,0.5217394437238795,0.532288514195129,0.0140857678566835,0.234614977100928,0.049672462284084756,1.0,6.267200548541362,0.0050871883556709,0.0140857678566835,0.0360137068813539,0.0054618821155786,0.0551896707125422,0.042994859715448,0.03957256559553024,0,260
MAHNOB-HCI,arousal,all,72,linear_logistic,20260813,0.0067516933275688,subject,0.0730714008214008,0.1244115902858697,,,0.7540655150949269,0.037037037037037,0.7170284780578899,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5000775106990603,0.5217394437238795,0.5284911370514483,0.0140857678566835,0.234614977100928,0.08920665323543892,1.0,6.267200548541362,0.0050871883556709,0.0140857678566835,0.0360137068813539,0.0016645049718978996,0.1103258224291862,0.037057693940046904,0.0791067565468844,0,261
MAHNOB-HCI,arousal,all,72,linear_logistic,20260813,0.0372243839169909,subject,0.0941643617820088,0.1769882465844567,,,0.7540655150949269,0.037037037037037,0.7170284780578899,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7384630849021738,0.5217394437238795,0.5589638276408704,0.0140857678566835,0.234614977100928,0.12690561308258752,1.0,6.267200548541362,0.0050871883556709,0.0140857678566835,0.0360137068813539,0.03213719556132,0.1629024787277732,0.05815065490065491,0.116805716394033,1,262
MAHNOB-HCI,arousal,all,72,linear_logistic,20260813,0.0101743767113416,subject,0.0926475746475746,0.234614977100928,,,0.7540655150949269,0.037037037037037,0.7170284780578899,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.5217394437238795,0.5319138204352212,0.0140857678566835,0.234614977100928,0.16822561996026508,1.0,6.267200548541362,0.0050871883556709,0.0140857678566835,0.0360137068813539,0.005087188355670701,0.2205292092442445,0.0566338677662207,0.15812572327171057,0,263
MAHNOB-HCI,arousal,all,72,linear_logistic,20260829,0.0155642023346302,subject,0.107642321730557,0.0736283200154783,,,0.752740818549642,0.037037037037037,0.715703781512605,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2499462881732268,0.5487678339818418,0.5643320363164721,0.0170681449609202,0.2433256480780411,0.05269606706149804,1.0,6.267200548541362,-0.0073137339674305,0.0170681449609202,0.0865615087526852,0.022877936302060697,0.0565601750545581,0.021080812977871802,0.04048033116956214,1,264
MAHNOB-HCI,arousal,all,72,linear_logistic,20260829,0.0037037037037036,subject,0.1001891507185624,0.1302708640119373,,,0.752740818549642,0.037037037037037,0.715703781512605,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5002489404712455,0.5487678339818418,0.5524715376855455,0.0170681449609202,0.2433256480780411,0.09323534999425785,1.0,6.267200548541362,-0.0073137339674305,0.0170681449609202,0.0865615087526852,0.0110174376711341,0.1132027190510171,0.013627641965877194,0.08101961410232196,0,265
MAHNOB-HCI,arousal,all,72,linear_logistic,20260829,0.0455685257241677,subject,0.0842100350629762,0.1859539186893404,,,0.752740818549642,0.037037037037037,0.715703781512605,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7463859338664887,0.5487678339818418,0.5943363597060095,0.0170681449609202,0.2433256480780411,0.1330879227930484,1.0,6.267200548541362,-0.0073137339674305,0.0170681449609202,0.0865615087526852,0.052882259691598196,0.16888577372842017,-0.002351473689709005,0.12087218690111248,1,266
MAHNOB-HCI,arousal,all,72,linear_logistic,20260829,0.0281524715376855,subject,0.0974537635567047,0.2433256480780411,,,0.752740818549642,0.037037037037037,0.715703781512605,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.5487678339818418,0.5769203055195273,0.0170681449609202,0.2433256480780411,0.17414908646845936,1.0,6.267200548541362,-0.0073137339674305,0.0170681449609202,0.0865615087526852,0.035466205505116,0.2262575031171209,0.010892254804019494,0.16193335057652344,1,267
MAHNOB-HCI,arousal,all,72,linear_logistic,20260911,0.0150958351347455,subject,0.1227264891970774,0.0785478733941444,,,0.7426937441643324,0.037037037037037,0.7056567071272954,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2497540141925925,0.5391338809626748,0.5542297160974203,0.0205257884508196,0.2529070923200868,0.055427833691163636,1.0,6.267200548541362,-0.0112047845510881,0.0205257884508196,0.0823916916416916,0.0263006196858336,0.0580220849433248,0.0403347975553858,0.04094367340176681,1,268
MAHNOB-HCI,arousal,all,72,linear_logistic,20260911,0.0203703703703703,subject,0.1254693133663721,0.1367938741307088,,,0.7426937441643324,0.037037037037037,0.7056567071272954,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5007307166416114,0.5391338809626748,0.5595042513330452,0.0205257884508196,0.2529070923200868,0.0965295147742617,1.0,6.267200548541362,-0.0112047845510881,0.0205257884508196,0.0823916916416916,0.0315751549214584,0.1162680856798892,0.04307762172468049,0.08204535448486486,1,269
MAHNOB-HCI,arousal,all,72,linear_logistic,20260911,0.0149084882547917,subject,0.1152094033417562,0.1931320852913517,,,0.7426937441643324,0.037037037037037,0.7056567071272954,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7412292693721525,0.5391338809626748,0.5540423692174665,0.0205257884508196,0.2529070923200868,0.1362849513473232,1.0,6.267200548541362,-0.0112047845510881,0.0205257884508196,0.0823916916416916,0.0261132728058798,0.1726062968405321,0.03281771170006459,0.12180079105792639,1,270
MAHNOB-HCI,arousal,all,72,linear_logistic,20260911,0.0340827208531487,subject,0.1069050443021031,0.2529070923200868,,,0.7426937441643324,0.037037037037037,0.7056567071272954,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.5391338809626748,0.5732166018158236,0.0205257884508196,0.2529070923200868,0.17846558597573137,1.0,6.267200548541362,-0.0112047845510881,0.0205257884508196,0.0823916916416916,0.0452875054042368,0.2323813038692672,0.02451335266041149,0.16398142568633453,1,271
MAHNOB-HCI,arousal,all,72,linear_logistic,20260923,0.0196209828505548,subject,0.1202369574869574,0.0674352295447094,,,0.7342903828197945,0.037037037037037,0.6972533457827575,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2498442855392603,0.530624009223231,0.5502449920737859,0.0126083573342276,0.2320478977847085,0.047019439423676895,1.0,6.267200548541362,-0.0026949128116444,0.0126083573342276,0.0616242695213283,0.0223158956621992,0.054826872210481804,0.058612687965629094,0.03822822008756213,1,272
MAHNOB-HCI,arousal,all,72,linear_logistic,20260923,0.0236993803141662,subject,0.0876445596886773,0.1225145897301018,,,0.7342903828197945,0.037037037037037,0.6972533457827575,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5011146633643921,0.530624009223231,0.5543233895373973,0.0126083573342276,0.2320478977847085,0.08542370759651535,1.0,6.267200548541362,-0.0026949128116444,0.0126083573342276,0.0616242695213283,0.026394293125810597,0.1099062323958742,0.026020290167349004,0.07663248826040059,1,273
MAHNOB-HCI,arousal,all,72,linear_logistic,20260923,0.0312004611615506,subject,0.1181317750876574,0.1756306448958544,,,0.7342903828197945,0.037037037037037,0.6972533457827575,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7424685505740444,0.530624009223231,0.5618244703847817,0.0126083573342276,0.2320478977847085,0.12245905477561786,1.0,6.267200548541362,-0.0026949128116444,0.0126083573342276,0.0616242695213283,0.033895373973195,0.1630222875616268,0.0565075055663291,0.1136678354395031,1,274
MAHNOB-HCI,arousal,all,72,linear_logistic,20260923,0.0212854878224527,subject,0.099696000078353,0.2320478977847085,,,0.7342903828197945,0.037037037037037,0.6972533457827575,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.530624009223231,0.5519094970456838,0.0126083573342276,0.2320478977847085,0.16179617311224334,1.0,6.267200548541362,-0.0026949128116444,0.0126083573342276,0.0616242695213283,0.0239804006340971,0.2194395404504809,0.038071730557024695,0.15300495377612858,1,275
MAHNOB-HCI,arousal,all,72,linear_logistic,20261007,0.0112984579910651,subject,0.0993309011250187,0.0693328421670181,,,0.7438200280112046,0.037037037037037,0.7067829909741676,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2506055752747193,0.5399553249747802,0.5512537829658453,0.0142795795210271,0.2339988734358164,0.049003273559544945,1.0,6.267200548541362,0.0138996973627324,0.0142795795210271,0.0495764382676147,-0.002601239371667301,0.055053262645991,0.049754462857404,0.03891070963581994,0,276
MAHNOB-HCI,arousal,all,72,linear_logistic,20261007,0.0168540135466206,subject,0.1047290585231761,0.124161340053874,,,0.7438200280112046,0.037037037037037,0.7067829909741676,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5001986961810408,0.5399553249747802,0.5568093385214008,0.0142795795210271,0.2339988734358164,0.08775512328663779,1.0,6.267200548541362,0.0138996973627324,0.0142795795210271,0.0495764382676147,0.0029543161838882,0.1098817605328469,0.0551526202555614,0.07766255936291278,0,277
MAHNOB-HCI,arousal,all,72,linear_logistic,20261007,0.0117668251909497,subject,0.124925143483967,0.1789774854359311,,,0.7438200280112046,0.037037037037037,0.7067829909741676,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7491408747576234,0.5399553249747802,0.5517221501657299,0.0142795795210271,0.2339988734358164,0.1264982424734429,1.0,6.267200548541362,0.0138996973627324,0.0142795795210271,0.0495764382676147,-0.0021328721717827,0.164697905914904,0.07534870521635229,0.1164056785497179,0,278
MAHNOB-HCI,arousal,all,72,linear_logistic,20261007,0.0099149733390979,subject,0.1149545552486728,0.2339988734358164,,,0.7438200280112046,0.037037037037037,0.7067829909741676,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.5399553249747802,0.5498702983138781,0.0142795795210271,0.2339988734358164,0.165386423651552,1.0,6.267200548541362,0.0138996973627324,0.0142795795210271,0.0495764382676147,-0.003984724023634501,0.2197192939147893,0.06537811698105811,0.15529385972782703,0,279
MAHNOB-HCI,arousal,normalized_asymmetry,12,gpu_mlp,20260813,0.0179564778786567,subject,0.0790085665968019,0.0692754385692257,,,0.41340258325552437,0.037037037037037,0.3763655462184874,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2502221938490175,0.5052385069894798,0.5231949848681365,0.0140857678566835,0.234614977100928,0.0260728882766319,4.0,6.267200548541362,0.0168540135466204,0.0140857678566835,0.0360137068813539,0.0011024643320363021,0.0551896707125422,0.042994859715448,0.020771490563344402,0,280
MAHNOB-HCI,arousal,normalized_asymmetry,12,gpu_mlp,20260813,0.0164793197867128,subject,0.0730714008214008,0.1244115902858697,,,0.41340258325552437,0.037037037037037,0.3763655462184874,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5000775106990603,0.5052385069894798,0.5217178267761926,0.0140857678566835,0.234614977100928,0.04682423613385201,4.0,6.267200548541362,0.0168540135466204,0.0140857678566835,0.0360137068813539,-0.000374693759907601,0.1103258224291862,0.037057693940046904,0.04152283842056451,0,281
MAHNOB-HCI,arousal,normalized_asymmetry,12,gpu_mlp,20260813,0.0179564778786567,subject,0.0941643617820088,0.1769882465844567,,,0.41340258325552437,0.037037037037037,0.3763655462184874,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7384630849021738,0.5052385069894798,0.5231949848681365,0.0140857678566835,0.234614977100928,0.06661227810001139,4.0,6.267200548541362,0.0168540135466204,0.0140857678566835,0.0360137068813539,0.0011024643320363021,0.1629024787277732,0.05815065490065491,0.06131088038672388,0,282
MAHNOB-HCI,arousal,normalized_asymmetry,12,gpu_mlp,20260813,0.0411154345006483,subject,0.0926475746475746,0.234614977100928,,,0.41340258325552437,0.037037037037037,0.3763655462184874,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.5052385069894798,0.5463539414901282,0.0140857678566835,0.234614977100928,0.08830099400762867,4.0,6.267200548541362,0.0168540135466204,0.0140857678566835,0.0360137068813539,0.0242614209540279,0.2205292092442445,0.0566338677662207,0.08299959629434117,1,283
MAHNOB-HCI,arousal,normalized_asymmetry,12,gpu_mlp,20260829,0.0088845654993515,subject,0.107642321730557,0.0736283200154783,,,0.39108309990662926,0.037037037037037,0.3540460628695923,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2499462881732268,0.5170053321804294,0.525889897679781,0.0170681449609202,0.2433256480780411,0.02606781681718249,4.0,6.267200548541362,-0.0116731517509727,0.0170681449609202,0.0865615087526852,0.020557717250324202,0.0565601750545581,0.021080812977871802,0.02002490729328122,1,284
MAHNOB-HCI,arousal,normalized_asymmetry,12,gpu_mlp,20260829,0.0173223807465052,subject,0.1001891507185624,0.1302708640119373,,,0.39108309990662926,0.037037037037037,0.3540460628695923,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5002489404712455,0.5170053321804294,0.5343277129269347,0.0170681449609202,0.2433256480780411,0.04612188651004646,4.0,6.267200548541362,-0.0116731517509727,0.0170681449609202,0.0865615087526852,0.0289955324974779,0.1132027190510171,0.013627641965877194,0.040078976986145196,1,285
MAHNOB-HCI,arousal,normalized_asymmetry,12,gpu_mlp,20260829,0.0074074074074074,subject,0.0842100350629762,0.1859539186893404,,,0.39108309990662926,0.037037037037037,0.3540460628695923,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7463859338664887,0.5170053321804294,0.5244127395878369,0.0170681449609202,0.2433256480780411,0.06583625278713326,4.0,6.267200548541362,-0.0116731517509727,0.0170681449609202,0.0865615087526852,0.0190805591583801,0.16888577372842017,-0.002351473689709005,0.059793343263231984,0,286
MAHNOB-HCI,arousal,normalized_asymmetry,12,gpu_mlp,20260829,0.0280587980977086,subject,0.0974537635567047,0.2433256480780411,,,0.39108309990662926,0.037037037037037,0.3540460628695923,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.5170053321804294,0.545064130278138,0.0170681449609202,0.2433256480780411,0.08614848769722243,4.0,6.267200548541362,-0.0116731517509727,0.0170681449609202,0.0865615087526852,0.0397319498486813,0.2262575031171209,0.010892254804019494,0.08010557817332116,1,287
MAHNOB-HCI,arousal,normalized_asymmetry,12,gpu_mlp,20260911,0.0033290099437959,subject,0.1227264891970774,0.0785478733941444,,,0.3935632586367881,0.037037037037037,0.3565262215997511,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2497540141925925,0.4800403516356823,0.4833693615794783,0.0205257884508196,0.2529070923200868,0.028004376515909923,4.0,6.267200548541362,-0.0059302493154633,0.0205257884508196,0.0823916916416916,0.0092592592592592,0.0580220849433248,0.0403347975553858,0.0206863947141834,0,288
MAHNOB-HCI,arousal,normalized_asymmetry,12,gpu_mlp,20260911,0.0349041648652543,subject,0.1254693133663721,0.1367938741307088,,,0.3935632586367881,0.037037037037037,0.3565262215997511,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5007307166416114,0.4800403516356823,0.5149445165009368,0.0205257884508196,0.2529070923200868,0.048770603081813545,4.0,6.267200548541362,-0.0059302493154633,0.0205257884508196,0.0823916916416916,0.0408344141807176,0.1162680856798892,0.04307762172468049,0.041452621280087025,1,289
MAHNOB-HCI,arousal,normalized_asymmetry,12,gpu_mlp,20260911,0.0437166738723159,subject,0.1152094033417562,0.1931320852913517,,,0.3935632586367881,0.037037037037037,0.3565262215997511,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7412292693721525,0.4800403516356823,0.5237570255079983,0.0205257884508196,0.2529070923200868,0.06885665263860649,4.0,6.267200548541362,-0.0059302493154633,0.0205257884508196,0.0823916916416916,0.0496469231877792,0.1726062968405321,0.03281771170006459,0.06153867083687997,1,290
MAHNOB-HCI,arousal,normalized_asymmetry,12,gpu_mlp,20260911,0.0374117307969448,subject,0.1069050443021031,0.2529070923200868,,,0.3935632586367881,0.037037037037037,0.3565262215997511,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.4800403516356823,0.5174520824326272,0.0205257884508196,0.2529070923200868,0.09016801004065998,4.0,6.267200548541362,-0.0059302493154633,0.0205257884508196,0.0823916916416916,0.0433419801124081,0.2323813038692672,0.02451335266041149,0.08285002823893346,1,291
MAHNOB-HCI,arousal,normalized_asymmetry,12,gpu_mlp,20260923,0.012775616083009,subject,0.1202369574869574,0.0674352295447094,,,0.4015017117958294,0.037037037037037,0.3644646747587924,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2498442855392603,0.4982778498342701,0.5110534659172792,0.0126083573342276,0.2320478977847085,0.02457775900329702,4.0,6.267200548541362,-0.0170413604265745,0.0126083573342276,0.0616242695213283,0.029816976509583502,0.054826872210481804,0.058612687965629094,0.019982458148235124,1,292
MAHNOB-HCI,arousal,normalized_asymmetry,12,gpu_mlp,20260923,0.0322308690012969,subject,0.0876445596886773,0.1225145897301018,,,0.4015017117958294,0.037037037037037,0.3644646747587924,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.5,0.5011146633643921,0.4982778498342701,0.530508718835567,0.0126083573342276,0.2320478977847085,0.044652240099188445,4.0,6.267200548541362,-0.0170413604265745,0.0126083573342276,0.0616242695213283,0.049272229427871406,0.1099062323958742,0.026020290167349004,0.040056939244126545,1,293
MAHNOB-HCI,arousal,normalized_asymmetry,12,gpu_mlp,20260923,0.0341763942931257,subject,0.1181317750876574,0.1756306448958544,,,0.4015017117958294,0.037037037037037,0.3644646747587924,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.75,0.7424685505740444,0.4982778498342701,0.5324542441273958,0.0126083573342276,0.2320478977847085,0.06401116586964453,4.0,6.267200548541362,-0.0170413604265745,0.0126083573342276,0.0616242695213283,0.051217754719700206,0.1630222875616268,0.0565075055663291,0.05941586501458264,1,294
MAHNOB-HCI,arousal,normalized_asymmetry,12,gpu_mlp,20260923,0.0213071047701396,subject,0.099696000078353,0.2320478977847085,,,0.4015017117958294,0.037037037037037,0.3644646747587924,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,1.0,1.0,0.4982778498342701,0.5195849546044098,0.0126083573342276,0.2320478977847085,0.08457326159456528,4.0,6.267200548541362,-0.0170413604265745,0.0126083573342276,0.0616242695213283,0.0383484651967141,0.2194395404504809,0.038071730557024695,0.07997796073950339,1,295
MAHNOB-HCI,arousal,normalized_asymmetry,12,gpu_mlp,20261007,0.0169476869865975,subject,0.0993309011250187,0.0693328421670181,,,0.37746654217242454,0.037037037037037,0.34042950513538756,527,27,20,0.975925925925926,0.5123339658444023,0.9753320683111955,counterfactual_dose,0.25,0.2506055752747193,0.4952298602104049,0.5121775471970025,0.0142795795210271,0.2339988734358164,0.023602945148547903,4.0,6.267200548541362,-0.0082504683671998,0.0142795795210271,0.0495764382676147,0.025198155353797304,0.055053262645991,0.049754462857404,0.018741754958663235,1,296
