population,task,split_seed,fold,nominal_dose,achieved_dose,normalized_mutual_information,metadata_prior_opportunity,candidate_min,candidate_max,candidate_size,intervention_block_size,removed_control_size,n_train,n_test,subject_coverage,row_overlap_with_test
audit_population,valence,20260813,s3_r0,0.75,1.0,0.5125747946272152,-0.33653846153846156,0.11054812497152393,0.5125747946272152,21,10,10,168,21,1.0,0
audit_population,valence,20260813,s3_r0,1.0,1.0,0.5125747946272152,-0.33653846153846156,0.11054812497152393,0.5125747946272152,21,10,10,168,21,1.0,0
audit_population,valence,20260813,s3_r1,0.0,0.0,0.0751105862453152,-0.3888888888888889,0.0751105862453152,0.8327496873249557,21,10,10,168,21,1.0,0
audit_population,valence,20260813,s3_r1,0.25,0.24176101931324986,0.2582781875939034,-0.3888888888888889,0.0751105862453152,0.8327496873249557,21,10,10,168,21,1.0,0
audit_population,valence,20260813,s3_r1,0.5,0.5563796883127416,0.4966455931575513,-0.3888888888888889,0.0751105862453152,0.8327496873249557,21,10,10,168,21,1.0,0
audit_population,valence,20260813,s3_r1,0.75,0.7293584696172037,0.6277010815309157,-0.19444444444444442,0.0751105862453152,0.8327496873249557,21,10,10,168,21,1.0,0
audit_population,valence,20260813,s3_r1,1.0,1.0,0.8327496873249557,-0.3888888888888889,0.0751105862453152,0.8327496873249557,21,10,10,168,21,1.0,0
audit_population,valence,20260813,s4_r0,0.0,0.0,0.004732118781357297,0.0,0.004732118781357297,0.7187635487777683,21,10,10,168,21,1.0,0
audit_population,valence,20260813,s4_r0,0.25,0.23798310276057802,0.17465953396047565,-0.06730769230769229,0.004732118781357297,0.7187635487777683,21,10,10,168,21,1.0,0
audit_population,valence,20260813,s4_r0,0.5,0.48782062935866577,0.35305138034407463,-0.06730769230769229,0.004732118781357297,0.7187635487777683,21,10,10,168,21,1.0,0
audit_population,valence,20260813,s4_r0,0.75,0.7103214355437877,0.5119239491597914,-0.06730769230769229,0.004732118781357297,0.7187635487777683,21,10,10,168,21,1.0,0
audit_population,valence,20260813,s4_r0,1.0,1.0,0.7187635487777683,-0.06730769230769229,0.004732118781357297,0.7187635487777683,21,10,10,168,21,1.0,0
audit_population,valence,20260813,s4_r1,0.0,0.0,0.008130957294339092,0.0,0.008130957294339092,0.5086266511786681,21,10,10,168,21,1.0,0
audit_population,valence,20260813,s4_r1,0.25,0.25778482859230123,0.13715115395349572,0.0,0.008130957294339092,0.5086266511786681,21,10,10,168,21,1.0,0
audit_population,valence,20260813,s4_r1,0.5,0.499798966017431,0.2582781875939034,-0.1428571428571429,0.008130957294339092,0.5086266511786681,21,10,10,168,21,1.0,0
audit_population,valence,20260813,s4_r1,0.75,0.7735105300182534,0.39526964674265996,-0.1428571428571429,0.008130957294339092,0.5086266511786681,21,10,10,168,21,1.0,0
audit_population,valence,20260813,s4_r1,1.0,1.0,0.5086266511786681,-0.1428571428571429,0.008130957294339092,0.5086266511786681,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s0_r0,0.0,0.0,0.004732118781357297,0.0,0.004732118781357297,0.7447215534424859,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s0_r0,0.25,0.26153683330631705,0.19826661220276068,0.06363636363636371,0.004732118781357297,0.7447215534424859,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s0_r0,0.5,0.4707084253469469,0.35305138034407463,0.06363636363636371,0.004732118781357297,0.7447215534424859,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s0_r0,0.75,0.811169810721783,0.6049892084315441,0.06363636363636371,0.004732118781357297,0.7447215534424859,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s0_r0,1.0,1.0,0.7447215534424859,0.06363636363636371,0.004732118781357297,0.7447215534424859,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s0_r1,0.0,0.0,0.0,0.0,0.0,0.8471115865425767,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s0_r1,0.25,0.24797360596971765,0.21006131477369128,-0.1428571428571429,0.0,0.8471115865425767,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s0_r1,0.5,0.4887493052628804,0.41402519940282073,-0.1428571428571429,0.0,0.8471115865425767,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s0_r1,0.75,0.7489393697560215,0.6344352177382209,0.2857142857142857,0.0,0.8471115865425767,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s0_r1,1.0,1.0,0.8471115865425767,0.1428571428571428,0.0,0.8471115865425767,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s1_r0,0.0,0.0,0.008130957294339092,0.0,0.008130957294339092,0.5471981737706542,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s1_r0,0.25,0.25574184847448117,0.1459930036879852,0.0,0.008130957294339092,0.5471981737706542,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s1_r0,0.5,0.49013212136394896,0.2723451156636345,0.0,0.008130957294339092,0.5471981737706542,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s1_r0,0.75,0.7181640389465801,0.39526964674265996,0.0,0.008130957294339092,0.5471981737706542,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s1_r0,1.0,1.0,0.5471981737706542,0.0,0.008130957294339092,0.5471981737706542,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s1_r1,0.0,0.0,0.06360057523829889,0.0,0.06360057523829889,0.7447215534424859,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s1_r1,0.25,0.2503146040517021,0.23409510320878799,0.0,0.06360057523829889,0.7447215534424859,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s1_r1,0.5,0.536896230289069,0.42929186080693,0.13461538461538458,0.06360057523829889,0.7447215534424859,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s1_r1,0.75,0.7238219611044941,0.556610897431465,0.06730769230769229,0.06360057523829889,0.7447215534424859,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s1_r1,1.0,1.0,0.7447215534424859,-0.06730769230769229,0.06360057523829889,0.7447215534424859,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s2_r0,0.0,0.0,0.03500209820680635,0.0,0.03500209820680635,0.6540971147061199,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s2_r0,0.25,0.22768721630869945,0.1759621191441234,0.0,0.03500209820680635,0.6540971147061199,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s2_r0,0.5,0.5033101201971893,0.34659888537455674,-0.21875,0.03500209820680635,0.6540971147061199,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s2_r0,0.75,0.5968238338493609,0.40449275947096,0.30625,0.03500209820680635,0.6540971147061199,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s2_r0,1.0,1.0,0.6540971147061199,-0.21875,0.03500209820680635,0.6540971147061199,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s2_r1,0.0,0.0,0.03500209820680635,0.0,0.03500209820680635,0.6898900529340525,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s2_r1,0.25,0.27368658480572317,0.2142361459665114,0.0,0.03500209820680635,0.6898900529340525,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s2_r1,0.5,0.4758016770937971,0.34659888537455674,0.043749999999999956,0.03500209820680635,0.6898900529340525,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s2_r1,0.75,0.6223796421889803,0.4425910291438229,0.043749999999999956,0.03500209820680635,0.6898900529340525,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s2_r1,1.0,1.0,0.6898900529340525,0.043749999999999956,0.03500209820680635,0.6898900529340525,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s3_r0,0.0,0.0,0.03500209820680635,0.0,0.03500209820680635,0.6434709124204981,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s3_r0,0.25,0.23166350952509532,0.1759621191441234,0.0,0.03500209820680635,0.6434709124204981,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s3_r0,0.5,0.5120998478293727,0.34659888537455674,0.19444444444444442,0.03500209820680635,0.6434709124204981,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s3_r0,0.75,0.6072466700559447,0.40449275947096,0.19444444444444442,0.03500209820680635,0.6434709124204981,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s3_r0,1.0,1.0,0.6434709124204981,0.19444444444444442,0.03500209820680635,0.6434709124204981,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s3_r1,0.0,0.0,0.008130957294339092,0.0,0.008130957294339092,0.778979417334536,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s3_r1,0.25,0.2230879634123706,0.18009797034426878,-0.08750000000000002,0.008130957294339092,0.778979417334536,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s3_r1,0.5,0.5022241199367941,0.39526964674265996,0.17500000000000004,0.008130957294339092,0.778979417334536,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s3_r1,0.75,0.7240176086853187,0.5662388159914029,0.08750000000000002,0.008130957294339092,0.778979417334536,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s3_r1,1.0,1.0,0.778979417334536,0.17500000000000004,0.008130957294339092,0.778979417334536,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s4_r0,0.0,0.0,0.07330911319957338,0.09722222222222221,0.07330911319957338,0.778979417334536,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s4_r0,0.25,0.2621182630337153,0.2582781875939034,0.09722222222222221,0.07330911319957338,0.778979417334536,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s4_r0,0.5,0.48615582723641415,0.4163748436624781,0.19444444444444442,0.07330911319957338,0.778979417334536,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s4_r0,0.75,0.7856246253849904,0.6277010815309156,0.19444444444444442,0.07330911319957338,0.778979417334536,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s4_r0,1.0,1.0,0.778979417334536,0.09722222222222221,0.07330911319957338,0.778979417334536,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s4_r1,0.0,0.0,0.008130957294339092,0.0,0.008130957294339092,0.778979417334536,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s4_r1,0.25,0.2230879634123706,0.18009797034426878,0.26923076923076916,0.008130957294339092,0.778979417334536,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s4_r1,0.5,0.5022241199367941,0.39526964674265996,0.26923076923076916,0.008130957294339092,0.778979417334536,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s4_r1,0.75,0.699316719719729,0.5471981737706542,0.26923076923076916,0.008130957294339092,0.778979417334536,21,10,10,168,21,1.0,0
audit_population,arousal,20260829,s4_r1,1.0,1.0,0.778979417334536,0.26923076923076916,0.008130957294339092,0.778979417334536,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s0_r0,0.0,0.0,0.004732118781357297,0.0,0.004732118781357297,0.5119239491597914,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s0_r0,0.25,0.24791919482159702,0.1304747089888707,0.0,0.004732118781357297,0.5119239491597914,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s0_r0,0.5,0.5218242606453392,0.26939712067394,0.13461538461538458,0.004732118781357297,0.5119239491597914,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s0_r0,0.75,0.6867603945884218,0.35305138034407463,0.13461538461538458,0.004732118781357297,0.5119239491597914,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s0_r0,1.0,1.0,0.5119239491597914,0.13461538461538458,0.004732118781357297,0.5119239491597914,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s0_r1,0.0,0.0,0.07330911319957338,0.0,0.07330911319957338,0.856817212858753,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s0_r1,0.25,0.2360780628493697,0.2582781875939034,0.0,0.07330911319957338,0.856817212858753,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s0_r1,0.5,0.49106853217191837,0.4580652856440159,0.0,0.07330911319957338,0.856817212858753,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s0_r1,0.75,0.7075765631172145,0.6277010815309156,0.0,0.07330911319957338,0.856817212858753,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s0_r1,1.0,1.0,0.856817212858753,0.0,0.07330911319957338,0.856817212858753,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s1_r0,0.0,0.0,0.008130957294339092,0.0,0.008130957294339092,0.778979417334536,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s1_r0,0.25,0.2230879634123706,0.18009797034426878,0.06363636363636371,0.008130957294339092,0.778979417334536,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s1_r0,0.5,0.5022241199367941,0.39526964674265996,0.06363636363636371,0.008130957294339092,0.778979417334536,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s1_r0,0.75,0.699316719719729,0.5471981737706542,0.06363636363636371,0.008130957294339092,0.778979417334536,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s1_r0,1.0,1.0,0.778979417334536,0.06363636363636371,0.008130957294339092,0.778979417334536,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s1_r1,0.0,0.0,0.0,0.0,0.0,0.804675066467607,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s1_r1,0.25,0.23903595255631915,0.19234627101140386,0.23557692307692313,0.0,0.804675066467607,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s1_r1,0.5,0.5145247027726659,0.41402519940282073,0.23557692307692313,0.0,0.804675066467607,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s1_r1,0.75,0.7004237334566658,0.5636135142747319,0.06730769230769229,0.0,0.804675066467607,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s1_r1,1.0,1.0,0.804675066467607,0.06730769230769229,0.0,0.804675066467607,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s2_r0,0.0,0.0,0.004732118781357297,0.0,0.004732118781357297,0.46336155865093726,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s2_r0,0.25,0.24199652806645458,0.11571885089885843,0.0,0.004732118781357297,0.46336155865093726,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s2_r0,0.5,0.5001052363595639,0.23409510320878799,0.0,0.004732118781357297,0.46336155865093726,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s2_r0,0.75,0.7594786363077097,0.35305138034407463,0.0714285714285714,0.004732118781357297,0.46336155865093726,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s2_r0,1.0,1.0,0.46336155865093726,0.0714285714285714,0.004732118781357297,0.46336155865093726,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s2_r1,0.0,0.0,0.004732118781357297,0.0,0.004732118781357297,0.7447215534424859,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s2_r1,0.25,0.261536833306317,0.19826661220276065,-0.0357142857142857,0.004732118781357297,0.7447215534424859,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s2_r1,0.5,0.4707084253469469,0.35305138034407463,-0.0357142857142857,0.004732118781357297,0.7447215534424859,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s2_r1,0.75,0.811169810721783,0.6049892084315441,-0.0357142857142857,0.004732118781357297,0.7447215534424859,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s2_r1,1.0,1.0,0.7447215534424859,-0.0357142857142857,0.004732118781357297,0.7447215534424859,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s3_r0,0.0,0.0,0.008130957294339092,0.0,0.008130957294339092,0.5086266511786681,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s3_r0,0.25,0.25778482859230123,0.13715115395349572,0.0,0.008130957294339092,0.5086266511786681,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s3_r0,0.5,0.499798966017431,0.2582781875939034,-0.09722222222222221,0.008130957294339092,0.5086266511786681,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s3_r0,0.75,0.7735105300182534,0.39526964674265996,-0.09722222222222221,0.008130957294339092,0.5086266511786681,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s3_r0,1.0,1.0,0.5086266511786681,-0.09722222222222221,0.008130957294339092,0.5086266511786681,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s3_r1,0.0,0.0,0.008130957294339092,0.0,0.008130957294339092,0.5662388159914029,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s3_r1,0.25,0.24701685211079683,0.1459930036879852,0.0,0.008130957294339092,0.5662388159914029,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s3_r1,0.5,0.5083921629056706,0.29186861871199177,-0.06730769230769229,0.008130957294339092,0.5662388159914029,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s3_r1,0.75,0.8061780914536402,0.4580652856440159,-0.06730769230769229,0.008130957294339092,0.5662388159914029,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s3_r1,1.0,1.0,0.5662388159914029,-0.033653846153846145,0.008130957294339092,0.5662388159914029,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s4_r0,0.0,0.0,0.03500209820680635,0.0,0.03500209820680635,0.40449275947096,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s4_r0,0.25,0.24644297500095982,0.12606047600381629,0.0,0.03500209820680635,0.40449275947096,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s4_r0,0.5,0.5095724944958593,0.2232843761601057,0.0,0.03500209820680635,0.40449275947096,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s4_r0,0.75,0.7418708068397095,0.3091164331985818,0.0,0.03500209820680635,0.40449275947096,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s4_r0,1.0,1.0,0.40449275947096,-0.09722222222222221,0.03500209820680635,0.40449275947096,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s4_r1,0.0,0.0,0.008130957294339092,0.0,0.008130957294339092,0.5662388159914029,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s4_r1,0.25,0.24701685211079683,0.1459930036879852,0.0,0.008130957294339092,0.5662388159914029,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s4_r1,0.5,0.5083921629056706,0.29186861871199177,0.043749999999999956,0.008130957294339092,0.5662388159914029,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s4_r1,0.75,0.8061780914536402,0.4580652856440159,0.043749999999999956,0.008130957294339092,0.5662388159914029,21,10,10,168,21,1.0,0
audit_population,valence,20260829,s4_r1,1.0,1.0,0.5662388159914029,-0.04375000000000001,0.008130957294339092,0.5662388159914029,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s0_r0,0.0,0.0,0.03500209820680635,0.0,0.03500209820680635,0.6898900529340525,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s0_r0,0.25,0.27368658480572317,0.2142361459665114,0.0,0.03500209820680635,0.6898900529340525,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s0_r0,0.5,0.4758016770937971,0.34659888537455674,0.2333333333333334,0.03500209820680635,0.6898900529340525,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s0_r0,0.75,0.6223796421889803,0.4425910291438229,-0.1166666666666667,0.03500209820680635,0.6898900529340525,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s0_r0,1.0,1.0,0.6898900529340525,0.2333333333333334,0.03500209820680635,0.6898900529340525,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s0_r1,0.0,0.0,0.004732118781357297,0.0,0.004732118781357297,0.7187635487777683,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s0_r1,0.25,0.23798310276057802,0.17465953396047565,0.30625,0.004732118781357297,0.7187635487777683,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s0_r1,0.5,0.48782062935866577,0.35305138034407463,0.30625,0.004732118781357297,0.7187635487777683,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s0_r1,0.75,0.7729054429058979,0.556610897431465,0.08750000000000002,0.004732118781357297,0.7187635487777683,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s0_r1,1.0,1.0,0.7187635487777683,0.30625,0.004732118781357297,0.7187635487777683,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s1_r0,0.0,0.0,0.008130957294339092,0.0,0.008130957294339092,0.7639562062373306,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s1_r0,0.25,0.22752218623342174,0.18009797034426878,-0.23333333333333334,0.008130957294339092,0.7639562062373306,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s1_r0,0.5,0.512206611236827,0.39526964674265996,0.2333333333333334,0.008130957294339092,0.7639562062373306,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s1_r0,0.75,0.7384085930941947,0.5662388159914029,0.0,0.008130957294339092,0.7639562062373306,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s1_r0,1.0,1.0,0.7639562062373306,0.2333333333333334,0.008130957294339092,0.7639562062373306,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s1_r1,0.0,0.0,0.050372876520904365,0.0,0.050372876520904365,0.8097299078867453,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s1_r1,0.25,0.24194445971933123,0.23409510320878799,0.0,0.050372876520904365,0.8097299078867453,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s1_r1,0.5,0.49899977037740906,0.42929186080693,0.19444444444444442,0.050372876520904365,0.8097299078867453,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s1_r1,0.75,0.7303762380563752,0.6049892084315441,0.19444444444444442,0.050372876520904365,0.8097299078867453,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s1_r1,1.0,1.0,0.8097299078867453,0.19444444444444442,0.050372876520904365,0.8097299078867453,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s2_r0,0.0,0.0,0.3374174062804561,0.15909090909090917,0.3374174062804561,0.8471115865425767,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s2_r0,0.25,0.2537522017928398,0.4667534267629658,0.15909090909090917,0.3374174062804561,0.8471115865425767,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s2_r0,0.5,0.44378789625957665,0.563613514274732,0.12727272727272732,0.3374174062804561,0.8471115865425767,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s2_r0,0.75,0.916741211262907,0.804675066467607,0.15909090909090917,0.3374174062804561,0.8471115865425767,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s2_r0,1.0,1.0,0.8471115865425767,0.15909090909090917,0.3374174062804561,0.8471115865425767,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s2_r1,0.0,0.0,0.0,0.0,0.0,0.563613514274732,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s2_r1,0.25,0.2682640455211271,0.15119724144971913,0.35,0.0,0.563613514274732,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s2_r1,0.5,0.5190389545280368,0.29253736920702966,0.35,0.0,0.563613514274732,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s2_r1,0.75,0.734590617358769,0.41402519940282073,0.35,0.0,0.563613514274732,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s2_r1,1.0,1.0,0.563613514274732,0.3181818181818181,0.0,0.563613514274732,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s3_r0,0.0,0.0,0.0,0.0,0.0,0.5356923154040335,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s3_r0,0.25,0.22350853420480904,0.11973180420073577,0.0,0.0,0.5356923154040335,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s3_r0,0.5,0.49737043506332784,0.2664375199725856,0.1166666666666667,0.0,0.5356923154040335,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s3_r0,0.75,0.772878735605068,0.41402519940282073,0.0,0.0,0.5356923154040335,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s3_r0,1.0,1.0,0.5356923154040335,0.0,0.0,0.5356923154040335,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s3_r1,0.0,0.0,0.004732118781357297,0.0,0.004732118781357297,0.7187635487777683,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s3_r1,0.25,0.23798310276057802,0.17465953396047565,-0.03181818181818186,0.004732118781357297,0.7187635487777683,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s3_r1,0.5,0.47362740521759117,0.34291697221436357,-0.03181818181818186,0.004732118781357297,0.7187635487777683,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s3_r1,0.75,0.6423098768521789,0.46336155865093726,-0.03181818181818186,0.004732118781357297,0.7187635487777683,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s3_r1,1.0,1.0,0.7187635487777683,-0.03181818181818186,0.004732118781357297,0.7187635487777683,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s4_r0,0.0,0.0,0.008130957294339092,0.0,0.008130957294339092,0.6277010815309156,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s4_r0,0.25,0.26282450619298403,0.1709691692487431,0.0,0.008130957294339092,0.6277010815309156,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s4_r0,0.5,0.5119550060023789,0.32532298396677023,0.0,0.008130957294339092,0.6277010815309156,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s4_r0,0.75,0.7262040417201814,0.4580652856440159,0.0,0.008130957294339092,0.6277010815309156,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s4_r0,1.0,1.0,0.6277010815309156,0.0,0.008130957294339092,0.6277010815309156,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s4_r1,0.0,0.0,0.004732118781357297,0.0,0.004732118781357297,0.46336155865093726,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s4_r1,0.25,0.24199652806645458,0.11571885089885843,0.0,0.004732118781357297,0.46336155865093726,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s4_r1,0.5,0.5001052363595639,0.23409510320878799,0.0,0.004732118781357297,0.46336155865093726,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s4_r1,0.75,0.7373814762723815,0.34291697221436357,0.09722222222222221,0.004732118781357297,0.46336155865093726,21,10,10,168,21,1.0,0
audit_population,arousal,20260911,s4_r1,1.0,1.0,0.46336155865093726,0.09722222222222221,0.004732118781357297,0.46336155865093726,21,10,10,168,21,1.0,0
audit_population,valence,20260911,s0_r0,0.0,0.0,0.0,0.0,0.0,0.3532812843049252,21,10,10,168,21,1.0,0
audit_population,valence,20260911,s0_r0,0.25,0.27417271113678426,0.09686008751176642,-0.033653846153846145,0.0,0.3532812843049252,21,10,10,168,21,1.0,0
audit_population,valence,20260911,s0_r0,0.5,0.45562163855537163,0.16096259762595613,-0.033653846153846145,0.0,0.3532812843049252,21,10,10,168,21,1.0,0
audit_population,valence,20260911,s0_r0,0.75,0.7541795498643432,0.2664375199725856,-0.033653846153846145,0.0,0.3532812843049252,21,10,10,168,21,1.0,0
audit_population,valence,20260911,s0_r0,1.0,1.0,0.3532812843049252,-0.06730769230769229,0.0,0.3532812843049252,21,10,10,168,21,1.0,0
audit_population,valence,20260911,s0_r1,0.0,0.0,0.008130957294339092,0.0,0.008130957294339092,0.4580652856440159,21,10,10,168,21,1.0,0
audit_population,valence,20260911,s0_r1,0.25,0.2653043372626981,0.12750048608888728,-0.03181818181818186,0.008130957294339092,0.4580652856440159,21,10,10,168,21,1.0,0
audit_population,valence,20260911,s0_r1,0.5,0.498610894947621,0.2324731154204282,0.06363636363636371,0.008130957294339092,0.4580652856440159,21,10,10,168,21,1.0,0
audit_population,valence,20260911,s0_r1,0.75,0.7779819348493417,0.3581717366189597,-0.03181818181818186,0.008130957294339092,0.4580652856440159,21,10,10,168,21,1.0,0
audit_population,valence,20260911,s0_r1,1.0,1.0,0.4580652856440159,-0.03181818181818186,0.008130957294339092,0.4580652856440159,21,10,10,168,21,1.0,0
