task,representation,n_features,model,split_seed,nominal_dose,unseen_balanced_accuracy,dose_balanced_accuracy,subject_exposure_effect,achieved_dose,normalized_mutual_information,metadata_prior_opportunity,encoding_margin,dataset,population,axis,dose_zero_exposure_effect,dose_zero_label_opportunity,dose_zero_metadata_prior_opportunity,dose_induced_amplification,opportunity_delta,metadata_prior_delta,dose_encoding_interaction,model_capacity,material_optimism_event,probability_identity
arousal,all,72,linear_logistic,20260829,0.5,0.5878447395301327,0.6253598291391957,0.037515089609063024,0.4850699436980519,0.3777123782621539,0.21909091725268198,0.4642857142857143,EPPVR,evaluation_population,subject,0.018014671742966004,0.06829748225037094,0.03888888888888888,0.01950041786609702,0.30941489601178296,0.1802020283637931,0.14365691600547068,1.0,0,0.9070051565478868
arousal,all,72,linear_logistic,20260829,0.75,0.5878447395301327,0.6347850311078095,0.04694029157767676,0.7486987884475071,0.5348858280220058,0.20974262665439136,0.4642857142857143,EPPVR,evaluation_population,subject,0.018014671742966004,0.06829748225037094,0.03888888888888888,0.02892561983471076,0.4665883457716349,0.17085373776550247,0.21663030339397335,1.0,1,0.962973993676352
arousal,all,72,linear_logistic,20260829,1.0,0.5878447395301327,0.6223883368929335,0.03454359736280077,1.0,0.7030646298461114,0.21909091725268198,0.4642857142857143,EPPVR,evaluation_population,subject,0.018014671742966004,0.06829748225037094,0.03888888888888888,0.016528925619834767,0.6347671475957405,0.1802020283637931,0.2947133185265938,1.0,0,0.9901099529878328
arousal,all,72,linear_logistic,20260911,0.25,0.5491689107623734,0.6126381279598849,0.06346921719751153,0.244057608131528,0.20571356820785464,0.08783653846153847,0.5166666666666666,EPPVR,evaluation_population,subject,0.06676571640820883,0.05008226835432883,0.10316773504273505,-0.0032964992106973012,0.1556312998535258,-0.015331196581196582,0.08040950492432165,1.0,0,0.3295429749776045
arousal,all,72,linear_logistic,20260911,0.5,0.5491689107623734,0.6306527997028508,0.08148388894047742,0.504196007242642,0.37583810459571054,0.07517125439919561,0.5166666666666666,EPPVR,evaluation_population,subject,0.06676571640820883,0.05008226835432883,0.10316773504273505,0.014718172532268592,0.3257558362413817,-0.027996480643539434,0.1683071820580472,1.0,0,0.5924732208481296
arousal,all,72,linear_logistic,20260911,0.75,0.5491689107623734,0.5916519639706566,0.04248305320828316,0.7085336515371726,0.5000043456681647,0.131236802413273,0.5166666666666666,EPPVR,evaluation_population,subject,0.06676571640820883,0.05008226835432883,0.10316773504273505,-0.02428266319992567,0.4499220773138358,0.028069067370537965,0.2324597399454818,1.0,0,0.8977793742817906
arousal,all,72,linear_logistic,20260911,1.0,0.5491689107623734,0.5833875011607392,0.034218590398365833,1.0,0.6918276475717455,0.1491973287290625,0.5166666666666666,EPPVR,evaluation_population,subject,0.06676571640820883,0.05008226835432883,0.10316773504273505,-0.032547126009843,0.6417453792174167,0.04602959368632745,0.3315684459289986,1.0,0,0.9800179099714047
arousal,all,72,linear_logistic,20260923,0.25,0.5506546568855046,0.589330485653264,0.038675828767759324,0.25710397878304075,0.22611592160399668,0.14393048128342248,0.4476190476190477,EPPVR,evaluation_population,subject,0.026279134552883332,0.05873316494482946,0.09616161616161614,0.012396694214875992,0.16738275665916721,0.047768865121806336,0.07492371012362724,1.0,0,0.5142734045607606
arousal,all,72,linear_logistic,20260923,0.5,0.5506546568855046,0.60734515739623,0.05669050051072533,0.5022875652410623,0.387303730864252,0.1543597742127154,0.4476190476190477,EPPVR,evaluation_population,subject,0.026279134552883332,0.05873316494482946,0.09616161616161614,0.030411365957841996,0.3285705659194226,0.058198158051099264,0.14707444379250345,1.0,1,0.7946033907533973
arousal,all,72,linear_logistic,20260923,0.75,0.5506546568855046,0.6114773888011886,0.06082273191568399,0.7091268455792425,0.5191904938666878,0.20632947118241235,0.4476190476190477,EPPVR,evaluation_population,subject,0.026279134552883332,0.05873316494482946,0.09616161616161614,0.03454359736280066,0.46045732892185837,0.11016785502079621,0.20610947104121283,1.0,1,0.9561837884397104
arousal,all,72,linear_logistic,20260923,1.0,0.5506546568855046,0.626520568297892,0.07586591141238741,1.0,0.7123879357001894,0.17433452168746286,0.4476190476190477,EPPVR,evaluation_population,subject,0.026279134552883332,0.05873316494482946,0.09616161616161614,0.04958677685950408,0.6536547707553599,0.07817290552584671,0.29258832595716117,1.0,1,0.9811076554576328
arousal,all,72,linear_logistic,20261007,0.25,0.5878447395301327,0.6111523818367537,0.023307642306620968,0.2409506590706758,0.21617039739208477,0.08380772821949292,0.5047619047619047,EPPVR,evaluation_population,subject,0.0404865818553255,0.06474280195938525,0.041176470588235294,-0.01717893954870453,0.1514275954326995,0.04263125763125763,0.07643488150412452,1.0,0,0.30264127961326803
arousal,all,72,linear_logistic,20261007,0.5,0.5878447395301327,0.6028879190268362,0.01504317949670353,0.49184343945470793,0.37457020410183245,0.1394223586870646,0.5047619047619047,EPPVR,evaluation_population,subject,0.0404865818553255,0.06474280195938525,0.041176470588235294,-0.02544340235862197,0.3098274021424472,0.09824588809882931,0.1563890696528543,1.0,0,0.7687499202511091
arousal,all,72,linear_logistic,20261007,0.75,0.5878447395301327,0.6111523818367537,0.023307642306620968,0.7134091266901866,0.5087300066763966,0.12527957336780865,0.5047619047619047,EPPVR,evaluation_population,subject,0.0404865818553255,0.06474280195938525,0.041176470588235294,-0.01717893954870453,0.4439872047170113,0.08410310277957336,0.22410782714287236,1.0,0,0.8788154230446276
arousal,all,72,linear_logistic,20261007,1.0,0.5878447395301327,0.6235490760516297,0.03570433652149696,1.0,0.692697698170062,0.16046011994541406,0.5047619047619047,EPPVR,evaluation_population,subject,0.0404865818553255,0.06474280195938525,0.041176470588235294,-0.004782245333828539,0.6279548962106767,0.11928364935717878,0.31696770951586534,1.0,0,0.9800111150303045
arousal,baseline_delta,72,gpu_mlp,20260813,0.25,0.5245612405980128,0.5662085616120346,0.0416473210140218,0.2520895632011068,0.2623906763876349,0.10009115884115882,0.4095238095238095,EPPVR,evaluation_population,subject,0.008264462809917439,0.10674679977128905,0.08049450549450549,0.03338285820410436,0.15564387661634588,0.019596653346653337,0.06373987328097974,4.0,1,0.41664665952284696
arousal,baseline_delta,72,gpu_mlp,20260813,0.5,0.5245612405980128,0.5845482403194354,0.05998699972142263,0.4783870205375144,0.41724349859065474,0.11005678145384028,0.4095238095238095,EPPVR,evaluation_population,subject,0.008264462809917439,0.10674679977128905,0.08049450549450549,0.05172253691150519,0.3104966988193657,0.02956227595933479,0.12715579094507357,4.0,1,0.7039895509198848
arousal,baseline_delta,72,gpu_mlp,20260813,0.75,0.5245612405980128,0.5665335685764695,0.041972327978456736,0.7725545997425437,0.5773617949464364,0.07823859963565845,0.4095238095238095,EPPVR,evaluation_population,subject,0.008264462809917439,0.10674679977128905,0.08049450549450549,0.0337078651685393,0.4706149951751473,-0.0022559058588470376,0.19272804564315557,4.0,1,0.8116313210414169
arousal,baseline_delta,72,gpu_mlp,20260813,1.0,0.5245612405980128,0.5414151731822825,0.016853932584269704,1.0,0.73275300876625,0.08025158664864546,0.4095238095238095,EPPVR,evaluation_population,subject,0.008264462809917439,0.10674679977128905,0.08049450549450549,0.008589469774352265,0.626006208994961,-0.00024291884586002954,0.2563644474931745,4.0,0,0.9272087712441416
arousal,baseline_delta,72,gpu_mlp,20260829,0.25,0.5077073080137431,0.53844368093602,0.030736372922276933,0.23998664265681838,0.22135956354576342,0.12227675918852392,0.37857142857142856,EPPVR,evaluation_population,subject,0.07568019314699614,0.06829748225037094,0.03888888888888888,-0.04494382022471921,0.15306208129539248,0.08338787029963504,0.05794493077611287,4.0,0,0.47695615100715466
arousal,baseline_delta,72,gpu_mlp,20260829,0.5,0.5077073080137431,0.5709908069458631,0.06328349893212004,0.4850699436980519,0.3777123782621539,0.21909091725268198,0.37857142857142856,EPPVR,evaluation_population,subject,0.07568019314699614,0.06829748225037094,0.03888888888888888,-0.012396694214876103,0.30941489601178296,0.1802020283637931,0.11713563920446068,4.0,0,0.9188155905585627
arousal,baseline_delta,72,gpu_mlp,20260829,0.75,0.5077073080137431,0.5653728294177732,0.05766552140403014,0.7486987884475071,0.5348858280220058,0.20974262665439136,0.37857142857142856,EPPVR,evaluation_population,subject,0.07568019314699614,0.06829748225037094,0.03888888888888888,-0.018014671742966004,0.4665883457716349,0.17085373776550247,0.1766370166135475,4.0,0,0.9648814867426221
arousal,baseline_delta,72,gpu_mlp,20260829,1.0,0.5077073080137431,0.5807410158789117,0.0730337078651686,1.0,0.7030646298461114,0.21909091725268198,0.37857142857142856,EPPVR,evaluation_population,subject,0.07568019314699614,0.06829748225037094,0.03888888888888888,-0.0026464852818275375,0.6347671475957405,0.1802020283637931,0.24030470587553032,4.0,0,0.9896534010891235
arousal,baseline_delta,72,gpu_mlp,20260911,0.25,0.46192775559476273,0.5538118673971585,0.09188411180239575,0.244057608131528,0.20571356820785464,0.08783653846153847,0.3928571428571429,EPPVR,evaluation_population,subject,0.0708979478131675,0.05008226835432883,0.10316773504273505,0.020986163989228257,0.1556312998535258,-0.015331196581196582,0.06114086779959943,4.0,1,0.3614328474410169
arousal,baseline_delta,72,gpu_mlp,20260911,0.5,0.46192775559476273,0.5369579348128888,0.07503017921812605,0.504196007242642,0.37583810459571054,0.07517125439919561,0.3928571428571429,EPPVR,evaluation_population,subject,0.0708979478131675,0.05008226835432883,0.10316773504273505,0.004132231404958553,0.3257558362413817,-0.027996480643539434,0.12797550709482855,4.0,0,0.591099346386706
arousal,baseline_delta,72,gpu_mlp,20260911,0.75,0.46192775559476273,0.5328257034079302,0.0708979478131675,0.7085336515371726,0.5000043456681647,0.131236802413273,0.3928571428571429,EPPVR,evaluation_population,subject,0.0708979478131675,0.05008226835432883,0.10316773504273505,0.0,0.4499220773138358,0.028069067370537965,0.1767551018018641,4.0,0,0.8869510357883549
arousal,baseline_delta,72,gpu_mlp,20260911,1.0,0.46192775559476273,0.5245612405980128,0.06263348500325006,1.0,0.6918276475717455,0.1491973287290625,0.3928571428571429,EPPVR,evaluation_population,subject,0.0708979478131675,0.05008226835432883,0.10316773504273505,-0.008264462809917439,0.6417453792174167,0.04602959368632745,0.25211425612112803,4.0,0,0.9737732980350225
arousal,baseline_delta,72,gpu_mlp,20260923,0.25,0.5095180611013093,0.5721515461045594,0.06263348500325017,0.25710397878304075,0.22611592160399668,0.14393048128342248,0.39761904761904765,EPPVR,evaluation_population,subject,0.0360293434859319,0.05873316494482946,0.09616161616161614,0.02660414151731827,0.16738275665916721,0.047768865121806336,0.06655457229066887,4.0,1,0.595544129342291
arousal,baseline_delta,72,gpu_mlp,20260923,0.5,0.5095180611013093,0.5901662178475253,0.08064815674621606,0.5022875652410623,0.387303730864252,0.1543597742127154,0.39761904761904765,EPPVR,evaluation_population,subject,0.0360293434859319,0.05873316494482946,0.09616161616161614,0.04461881326028416,0.3285705659194226,0.058198158051099264,0.13064591549653232,4.0,1,0.8356975364421433
arousal,baseline_delta,72,gpu_mlp,20260923,0.75,0.5095180611013093,0.5789302627913455,0.06941220169003626,0.7091268455792425,0.5191904938666878,0.20632947118241235,0.39761904761904765,EPPVR,evaluation_population,subject,0.0360293434859319,0.05873316494482946,0.09616161616161614,0.03338285820410436,0.46045732892185837,0.11016785502079621,0.18308660459511988,4.0,1,0.9647922779715772
arousal,baseline_delta,72,gpu_mlp,20260923,1.0,0.5095180611013093,0.5777695236326492,0.06825146253133996,1.0,0.7123879357001894,0.17433452168746286,0.39761904761904765,EPPVR,evaluation_population,subject,0.0360293434859319,0.05873316494482946,0.09616161616161614,0.03222211904540806,0.6536547707553599,0.07817290552584671,0.2599055874193931,4.0,1,0.9838619598254521
arousal,baseline_delta,72,gpu_mlp,20261007,0.25,0.4979570990806946,0.5024143374500882,0.004457238369393657,0.2409506590706758,0.21617039739208477,0.08380772821949292,0.4285714285714286,EPPVR,evaluation_population,subject,0.018339678707400886,0.06474280195938525,0.041176470588235294,-0.01388244033800723,0.1514275954326995,0.04263125763125763,0.06489754089972836,4.0,0,0.3619247731033466
arousal,baseline_delta,72,gpu_mlp,20261007,0.5,0.4979570990806946,0.53909369486489,0.04113659578419543,0.49184343945470793,0.37457020410183245,0.1394223586870646,0.4285714285714286,EPPVR,evaluation_population,subject,0.018339678707400886,0.06474280195938525,0.041176470588235294,0.022796917076794543,0.3098274021424472,0.09824588809882931,0.1327831723467631,4.0,1,0.7997754509490272
arousal,baseline_delta,72,gpu_mlp,20261007,0.75,0.4979570990806946,0.5458724115516761,0.04791531247098152,0.7134091266901866,0.5087300066763966,0.12527957336780865,0.4285714285714286,EPPVR,evaluation_population,subject,0.018339678707400886,0.06474280195938525,0.041176470588235294,0.029575633763580633,0.4439872047170113,0.08410310277957336,0.19028023059300486,4.0,1,0.89028446338435
arousal,baseline_delta,72,gpu_mlp,20261007,1.0,0.4979570990806946,0.5709908069458631,0.07303370786516855,1.0,0.692697698170062,0.16046011994541406,0.4285714285714286,EPPVR,evaluation_population,subject,0.018339678707400886,0.06474280195938525,0.041176470588235294,0.054694029157767665,0.6279548962106767,0.11928364935717878,0.2691235269474329,4.0,1,0.9802972031491357
arousal,baseline_delta,72,linear_logistic,20260813,0.25,0.53844368093602,0.5709908069458631,0.03254712600984311,0.2520895632011068,0.2623906763876349,0.10009115884115882,0.4095238095238095,EPPVR,evaluation_population,subject,0.015693193425573404,0.10674679977128905,0.08049450549450549,0.016853932584269704,0.15564387661634588,0.019596653346653337,0.06373987328097974,1.0,0,0.309792280279852
arousal,baseline_delta,72,linear_logistic,20260813,0.5,0.53844368093602,0.5653728294177732,0.026929148481753207,0.4783870205375144,0.41724349859065474,0.11005678145384028,0.4095238095238095,EPPVR,evaluation_population,subject,0.015693193425573404,0.10674679977128905,0.08049450549450549,0.011235955056179803,0.3104966988193657,0.02956227595933479,0.12715579094507357,1.0,0,0.5991279122762276
arousal,baseline_delta,72,linear_logistic,20260813,0.75,0.53844368093602,0.5552976135202897,0.016853932584269704,0.7725545997425437,0.5773617949464364,0.07823859963565845,0.4095238095238095,EPPVR,evaluation_population,subject,0.015693193425573404,0.10674679977128905,0.08049450549450549,0.0011607391586963,0.4706149951751473,-0.0022559058588470376,0.19272804564315557,1.0,0,0.7302928868383133
arousal,baseline_delta,72,linear_logistic,20260813,1.0,0.53844368093602,0.5721515461045594,0.03370786516853941,1.0,0.73275300876625,0.08025158664864546,0.4095238095238095,EPPVR,evaluation_population,subject,0.015693193425573404,0.10674679977128905,0.08049450549450549,0.018014671742966004,0.626006208994961,-0.00024291884586002954,0.2563644474931745,1.0,0,0.8889486982665112
arousal,baseline_delta,72,linear_logistic,20260829,0.25,0.5414151731822825,0.5470331507103723,0.00561797752808979,0.23998664265681838,0.22135956354576342,0.12227675918852392,0.37857142857142856,EPPVR,evaluation_population,subject,0.023957656235490732,0.06829748225037094,0.03888888888888888,-0.01833967870740094,0.15306208129539248,0.08338787029963504,0.05794493077611287,1.0,0,0.3642935791651648
arousal,baseline_delta,72,linear_logistic,20260829,0.5,0.5414151731822825,0.5990806945863125,0.05766552140403003,0.4850699436980519,0.3777123782621539,0.21909091725268198,0.37857142857142856,EPPVR,evaluation_population,subject,0.023957656235490732,0.06829748225037094,0.03888888888888888,0.0337078651685393,0.30941489601178296,0.1802020283637931,0.11713563920446068,1.0,1,0.8767304509737961
arousal,baseline_delta,72,linear_logistic,20260829,0.75,0.5414151731822825,0.5807410158789117,0.0393258426966292,0.7486987884475071,0.5348858280220058,0.20974262665439136,0.37857142857142856,EPPVR,evaluation_population,subject,0.023957656235490732,0.06829748225037094,0.03888888888888888,0.015368186461138467,0.4665883457716349,0.17085373776550247,0.1766370166135475,1.0,0,0.9452535573334607
arousal,baseline_delta,72,linear_logistic,20260829,1.0,0.5414151731822825,0.5709908069458631,0.029575633763580633,1.0,0.7030646298461114,0.21909091725268198,0.37857142857142856,EPPVR,evaluation_population,subject,0.023957656235490732,0.06829748225037094,0.03888888888888888,0.005617977528089901,0.6347671475957405,0.1802020283637931,0.24030470587553032,1.0,0,0.983635819402852
arousal,baseline_delta,72,linear_logistic,20260911,0.25,0.4847246726715573,0.5319899712136689,0.04726529854211159,0.244057608131528,0.20571356820785464,0.08783653846153847,0.3928571428571429,EPPVR,evaluation_population,subject,0.04016157489089045,0.05008226835432883,0.10316773504273505,0.007103723651221139,0.1556312998535258,-0.015331196581196582,0.06114086779959943,1.0,0,0.2623700019262817
arousal,baseline_delta,72,linear_logistic,20260911,0.5,0.4847246726715573,0.5319899712136689,0.04726529854211159,0.504196007242642,0.37583810459571054,0.07517125439919561,0.3928571428571429,EPPVR,evaluation_population,subject,0.04016157489089045,0.05008226835432883,0.10316773504273505,0.007103723651221139,0.3257558362413817,-0.027996480643539434,0.12797550709482855,1.0,0,0.47601238953595904
arousal,baseline_delta,72,linear_logistic,20260911,0.75,0.4847246726715573,0.5181075308756616,0.03338285820410436,0.7085336515371726,0.5000043456681647,0.131236802413273,0.3928571428571429,EPPVR,evaluation_population,subject,0.04016157489089045,0.05008226835432883,0.10316773504273505,-0.00677871668678609,0.4499220773138358,0.028069067370537965,0.1767551018018641,1.0,0,0.8313790747977091
arousal,baseline_delta,72,linear_logistic,20260911,1.0,0.4847246726715573,0.5181075308756616,0.03338285820410436,1.0,0.6918276475717455,0.1491973287290625,0.3928571428571429,EPPVR,evaluation_population,subject,0.04016157489089045,0.05008226835432883,0.10316773504273505,-0.00677871668678609,0.6417453792174167,0.04602959368632745,0.25211425612112803,1.0,0,0.9589033799647337
arousal,baseline_delta,72,linear_logistic,20260923,0.25,0.5237255084037515,0.5372829417773238,0.013557433373572292,0.25710397878304075,0.22611592160399668,0.14393048128342248,0.39761904761904765,EPPVR,evaluation_population,subject,-0.01156096202061474,0.05873316494482946,0.09616161616161614,0.025118395394187032,0.16738275665916721,0.047768865121806336,0.06655457229066887,1.0,1,0.4806089361202536
arousal,baseline_delta,72,linear_logistic,20260923,0.5,0.5237255084037515,0.5552976135202897,0.031572105116538185,0.5022875652410623,0.387303730864252,0.1543597742127154,0.39761904761904765,EPPVR,evaluation_population,subject,-0.01156096202061474,0.05873316494482946,0.09616161616161614,0.043133067137152925,0.3285705659194226,0.058198158051099264,0.13064591549653232,1.0,1,0.7616998734563398
arousal,baseline_delta,72,linear_logistic,20260923,0.75,0.5237255084037515,0.5496796359921998,0.025954127588448284,0.7091268455792425,0.5191904938666878,0.20632947118241235,0.39761904761904765,EPPVR,evaluation_population,subject,-0.01156096202061474,0.05873316494482946,0.09616161616161614,0.037515089609063024,0.46045732892185837,0.11016785502079621,0.18308660459511988,1.0,1,0.9451173252981365
arousal,baseline_delta,72,linear_logistic,20260923,1.0,0.5237255084037515,0.5470331507103723,0.023307642306620746,1.0,0.7123879357001894,0.17433452168746286,0.39761904761904765,EPPVR,evaluation_population,subject,-0.01156096202061474,0.05873316494482946,0.09616161616161614,0.034868604327235486,0.6536547707553599,0.07817290552584671,0.2599055874193931,1.0,1,0.9745626524776536
arousal,baseline_delta,72,linear_logistic,20261007,0.25,0.5481938898690686,0.5582691057665521,0.010075215897483503,0.2409506590706758,0.21617039739208477,0.08380772821949292,0.4285714285714286,EPPVR,evaluation_population,subject,0.013046708143745978,0.06474280195938525,0.041176470588235294,-0.002971492246262475,0.1514275954326995,0.04263125763125763,0.06489754089972836,1.0,0,0.2627825834177504
arousal,baseline_delta,72,linear_logistic,20261007,0.5,0.5481938898690686,0.5695050608227319,0.021311170953663305,0.49184343945470793,0.37457020410183245,0.1394223586870646,0.4285714285714286,EPPVR,evaluation_population,subject,0.013046708143745978,0.06474280195938525,0.041176470588235294,0.008264462809917328,0.3098274021424472,0.09824588809882931,0.1327831723467631,1.0,0,0.715114532919722
arousal,baseline_delta,72,linear_logistic,20261007,0.75,0.5481938898690686,0.5987556876218776,0.050561797752809,0.7134091266901866,0.5087300066763966,0.12527957336780865,0.4285714285714286,EPPVR,evaluation_population,subject,0.013046708143745978,0.06474280195938525,0.041176470588235294,0.037515089609063024,0.4439872047170113,0.08410310277957336,0.19028023059300486,1.0,1,0.8360482314488258
arousal,baseline_delta,72,linear_logistic,20261007,1.0,0.5481938898690686,0.5792552697557805,0.03106137988671187,1.0,0.692697698170062,0.16046011994541406,0.4285714285714286,EPPVR,evaluation_population,subject,0.013046708143745978,0.06474280195938525,0.041176470588235294,0.018014671742965893,0.6279548962106767,0.11928364935717878,0.2691235269474329,1.0,0,0.9690084625265861
arousal,normalized_asymmetry,12,gpu_mlp,20260813,0.25,0.5447116723929799,0.5511653821153311,0.006453709722351153,0.2520895632011068,0.2623906763876349,0.10009115884115882,0.3595238095238096,EPPVR,evaluation_population,subject,-0.0014857461231312374,0.10674679977128905,0.08049450549450549,0.00793945584548239,0.15564387661634588,0.019596653346653337,0.05595767945016245,4.0,0,0.38528476419378344
arousal,normalized_asymmetry,12,gpu_mlp,20260813,0.5,0.5447116723929799,0.5724765530689944,0.02776488067601446,0.4783870205375144,0.41724349859065474,0.11005678145384028,0.3595238095238096,EPPVR,evaluation_population,subject,-0.0014857461231312374,0.10674679977128905,0.08049450549450549,0.029250626799145696,0.3104966988193657,0.02956227595933479,0.1116309560041053,4.0,1,0.6641376480208229
arousal,normalized_asymmetry,12,gpu_mlp,20260813,0.75,0.5447116723929799,0.5721515461045594,0.02743987371157952,0.7725545997425437,0.5773617949464364,0.07823859963565845,0.3595238095238096,EPPVR,evaluation_population,subject,-0.0014857461231312374,0.10674679977128905,0.08049450549450549,0.02892561983471076,0.4706149951751473,-0.0022559058588470376,0.16919729588439822,4.0,1,0.7721111877570179
arousal,normalized_asymmetry,12,gpu_mlp,20260813,1.0,0.5447116723929799,0.5526511282384623,0.00793945584548239,1.0,0.73275300876625,0.08025158664864546,0.3595238095238096,EPPVR,evaluation_population,subject,-0.0014857461231312374,0.10674679977128905,0.08049450549450549,0.009425201968613628,0.626006208994961,-0.00024291884586002954,0.22506413704342648,4.0,0,0.9046559206258491
arousal,normalized_asymmetry,12,gpu_mlp,20260829,0.25,0.5762837775095181,0.6137988671185811,0.037515089609063024,0.23998664265681838,0.22135956354576342,0.12227675918852392,0.30714285714285705,EPPVR,evaluation_population,subject,0.0014857461231311264,0.06829748225037094,0.03888888888888888,0.0360293434859319,0.15306208129539248,0.08338787029963504,0.0470119249692991,4.0,1,0.4310525120344258
arousal,normalized_asymmetry,12,gpu_mlp,20260829,0.5,0.5762837775095181,0.6152846132417122,0.03900083573219415,0.4850699436980519,0.3777123782621539,0.21909091725268198,0.30714285714285705,EPPVR,evaluation_population,subject,0.0014857461231311264,0.06829748225037094,0.03888888888888888,0.037515089609063024,0.30941489601178296,0.1802020283637931,0.09503457520361902,4.0,1,0.8968971306233223
arousal,normalized_asymmetry,12,gpu_mlp,20260829,0.75,0.5762837775095181,0.6070201504317949,0.030736372922276822,0.7486987884475071,0.5348858280220058,0.20974262665439136,0.30714285714285705,EPPVR,evaluation_population,subject,0.0014857461231311264,0.06829748225037094,0.03888888888888888,0.029250626799145696,0.4665883457716349,0.17085373776550247,0.14330927762985923,4.0,1,0.9512879005521726
arousal,normalized_asymmetry,12,gpu_mlp,20260829,1.0,0.5762837775095181,0.6182561054879747,0.041972327978456625,1.0,0.7030646298461114,0.21909091725268198,0.30714285714285705,EPPVR,evaluation_population,subject,0.0014857461231311264,0.06829748225037094,0.03888888888888888,0.0404865818553255,0.6347671475957405,0.1802020283637931,0.19496419533297737,4.0,1,0.9842585576200572
arousal,normalized_asymmetry,12,gpu_mlp,20260911,0.25,0.5736372922276907,0.5857089794781316,0.012071687250440943,0.244057608131528,0.20571356820785464,0.08783653846153847,0.3738095238095238,EPPVR,evaluation_population,subject,0.03189711208097312,0.05008226835432883,0.10316773504273505,-0.01982542483053218,0.1556312998535258,-0.015331196581196582,0.058176462088103696,4.0,0,0.3500294816307437
arousal,normalized_asymmetry,12,gpu_mlp,20260911,0.5,0.5736372922276907,0.593973442288049,0.020336150060358382,0.504196007242642,0.37583810459571054,0.07517125439919561,0.3738095238095238,EPPVR,evaluation_population,subject,0.03189711208097312,0.05008226835432883,0.10316773504273505,-0.01156096202061474,0.3257558362413817,-0.027996480643539434,0.12177063402356411,4.0,0,0.5735059383129241
arousal,normalized_asymmetry,12,gpu_mlp,20260911,0.75,0.5736372922276907,0.5883554647599591,0.014718172532268481,0.7085336515371726,0.5000043456681647,0.131236802413273,0.3738095238095238,EPPVR,evaluation_population,subject,0.03189711208097312,0.05008226835432883,0.10316773504273505,-0.01717893954870464,0.4499220773138358,0.028069067370537965,0.1681851574720767,4.0,0,0.8777339808123606
arousal,normalized_asymmetry,12,gpu_mlp,20260911,1.0,0.5736372922276907,0.5658835546475995,-0.007753737580091125,1.0,0.6918276475717455,0.1491973287290625,0.3738095238095238,EPPVR,evaluation_population,subject,0.03189711208097312,0.05008226835432883,0.10316773504273505,-0.03965084966106425,0.6417453792174167,0.04602959368632745,0.23989053461222482,4.0,0,0.9706909778565861
arousal,normalized_asymmetry,12,gpu_mlp,20260923,0.25,0.5928127031293527,0.5999164267805739,0.007103723651221139,0.25710397878304075,0.22611592160399668,0.14393048128342248,0.3261904761904762,EPPVR,evaluation_population,subject,0.002971492246262475,0.05873316494482946,0.09616161616161614,0.004132231404958664,0.16738275665916721,0.047768865121806336,0.054598661100728356,4.0,0,0.5484689915632598
arousal,normalized_asymmetry,12,gpu_mlp,20260923,0.5,0.5928127031293527,0.6096666357136225,0.016853932584269704,0.5022875652410623,0.387303730864252,0.1543597742127154,0.3261904761904762,EPPVR,evaluation_population,subject,0.002971492246262475,0.05873316494482946,0.09616161616161614,0.01388244033800723,0.3285705659194226,0.058198158051099264,0.1071765893594307,4.0,0,0.7947622548193767
arousal,normalized_asymmetry,12,gpu_mlp,20260923,0.75,0.5928127031293527,0.619416844646671,0.02660414151731827,0.7091268455792425,0.5191904938666878,0.20632947118241235,0.3261904761904762,EPPVR,evaluation_population,subject,0.002971492246262475,0.05873316494482946,0.09616161616161614,0.023632649271055794,0.46045732892185837,0.11016785502079621,0.1501967953864157,4.0,1,0.9513074749506738
arousal,normalized_asymmetry,12,gpu_mlp,20260923,1.0,0.5928127031293527,0.6093416287491875,0.016528925619834767,1.0,0.7123879357001894,0.17433452168746286,0.3261904761904762,EPPVR,evaluation_population,subject,0.002971492246262475,0.05873316494482946,0.09616161616161614,0.013557433373572292,0.6536547707553599,0.07817290552584671,0.2132159609368674,4.0,0,0.9752965613102308
arousal,normalized_asymmetry,12,gpu_mlp,20261007,0.25,0.5898412108830904,0.6270312935277185,0.037190082644628086,0.2409506590706758,0.21617039739208477,0.08380772821949292,0.3761904761904762,EPPVR,evaluation_population,subject,0.05404401522889768,0.06474280195938525,0.041176470588235294,-0.016853932584269593,0.1514275954326995,0.04263125763125763,0.056965619234206004,4.0,0,0.33129747243306723
arousal,normalized_asymmetry,12,gpu_mlp,20261007,0.5,0.5898412108830904,0.6228990621227598,0.03305785123966942,0.49184343945470793,0.37457020410183245,0.1394223586870646,0.3761904761904762,EPPVR,evaluation_population,subject,0.05404401522889768,0.06474280195938525,0.041176470588235294,-0.020986163989228257,0.3098274021424472,0.09824588809882931,0.11655411794882538,4.0,0,0.7670566819583722
arousal,normalized_asymmetry,12,gpu_mlp,20261007,0.75,0.5898412108830904,0.6412387408301606,0.05139752994707025,0.7134091266901866,0.5087300066763966,0.12527957336780865,0.3761904761904762,EPPVR,evaluation_population,subject,0.05404401522889768,0.06474280195938525,0.041176470588235294,-0.0026464852818274265,0.4439872047170113,0.08410310277957336,0.16702375796497093,4.0,0,0.8643089445680351
