task,representation,n_features,model,split_seed,nominal_dose,unseen_balanced_accuracy,dose_balanced_accuracy,subject_exposure_effect,achieved_dose,normalized_mutual_information,metadata_prior_opportunity,population
valence,normalized_asymmetry,12,linear_logistic,20260923,0.0,0.5334928229665071,0.5075187969924811,-0.025974025974025983,0.0,0.011898752184628675,0.0,audit_population
valence,relative_power,24,gpu_mlp,20260923,0.0,0.5287081339712919,0.5574162679425837,0.028708133971291794,0.0,0.011898752184628675,0.0,audit_population
valence,relative_power,24,linear_logistic,20260923,0.0,0.5047846889952153,0.4887218045112782,-0.016062884483937112,0.0,0.011898752184628675,0.0,audit_population
valence,all,72,gpu_mlp,20260923,0.25,0.5218728639781272,0.49282296650717705,-0.029049897470950103,0.25302006027616847,0.1618605772678334,0.03376623376623378,audit_population
valence,all,72,linear_logistic,20260923,0.25,0.4935064935064935,0.49179767600820234,-0.0017088174982911597,0.25302006027616847,0.1618605772678334,0.03376623376623378,audit_population
valence,baseline_delta,72,gpu_mlp,20260923,0.25,0.51742993848257,0.5311004784688995,0.0136705399863295,0.25302006027616847,0.1618605772678334,0.03376623376623378,audit_population
valence,baseline_delta,72,linear_logistic,20260923,0.25,0.4958988380041012,0.46240601503759393,-0.03349282296650724,0.25302006027616847,0.1618605772678334,0.03376623376623378,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20260923,0.25,0.5393028024606972,0.5457963089542037,0.006493506493506551,0.25302006027616847,0.1618605772678334,0.03376623376623378,audit_population
valence,normalized_asymmetry,12,linear_logistic,20260923,0.25,0.5334928229665071,0.49248120300751874,-0.04101161995898839,0.25302006027616847,0.1618605772678334,0.03376623376623378,audit_population
valence,relative_power,24,gpu_mlp,20260923,0.25,0.5287081339712919,0.5379357484620642,0.009227614490772251,0.25302006027616847,0.1618605772678334,0.03376623376623378,audit_population
valence,relative_power,24,linear_logistic,20260923,0.25,0.5047846889952153,0.4839371155160629,-0.020847573479152448,0.25302006027616847,0.1618605772678334,0.03376623376623378,audit_population
valence,all,72,gpu_mlp,20260923,0.5,0.5218728639781272,0.5150375939849624,-0.00683526999316475,0.49311673997799516,0.3028891149184449,-0.012400932400932397,audit_population
valence,all,72,linear_logistic,20260923,0.5,0.4935064935064935,0.4945317840054682,0.001025290498974707,0.49311673997799516,0.3028891149184449,-0.012400932400932397,audit_population
valence,baseline_delta,72,gpu_mlp,20260923,0.5,0.51742993848257,0.5611756664388243,0.04374572795625431,0.49311673997799516,0.3028891149184449,-0.012400932400932397,audit_population
valence,baseline_delta,72,linear_logistic,20260923,0.5,0.4958988380041012,0.4678742310321258,-0.028024606971975397,0.49311673997799516,0.3028891149184449,-0.012400932400932397,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20260923,0.5,0.5393028024606972,0.5485304169514695,0.009227614490772362,0.49311673997799516,0.3028891149184449,-0.012400932400932397,audit_population
valence,normalized_asymmetry,12,linear_logistic,20260923,0.5,0.5334928229665071,0.525974025974026,-0.007518796992481147,0.49311673997799516,0.3028891149184449,-0.012400932400932397,audit_population
valence,relative_power,24,gpu_mlp,20260923,0.5,0.5287081339712919,0.5731373889268626,0.04442925495557071,0.49311673997799516,0.3028891149184449,-0.012400932400932397,audit_population
valence,relative_power,24,linear_logistic,20260923,0.5,0.5047846889952153,0.48017771701982226,-0.024606971975393077,0.49311673997799516,0.3028891149184449,-0.012400932400932397,audit_population
valence,all,72,gpu_mlp,20260923,0.75,0.5218728639781272,0.49179767600820234,-0.03007518796992481,0.7262204056399266,0.4382295598841253,0.005250166500166509,audit_population
valence,all,72,linear_logistic,20260923,0.75,0.4935064935064935,0.5054682159945317,0.011961722488038229,0.7262204056399266,0.4382295598841253,0.005250166500166509,audit_population
valence,baseline_delta,72,gpu_mlp,20260923,0.75,0.51742993848257,0.5451127819548872,0.027682843472317198,0.7262204056399266,0.4382295598841253,0.005250166500166509,audit_population
valence,baseline_delta,72,linear_logistic,20260923,0.75,0.4958988380041012,0.4343814080656186,-0.06151742993848258,0.7262204056399266,0.4382295598841253,0.005250166500166509,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20260923,0.75,0.5393028024606972,0.5252904989747095,-0.014012303485987698,0.7262204056399266,0.4382295598841253,0.005250166500166509,audit_population
valence,normalized_asymmetry,12,linear_logistic,20260923,0.75,0.5334928229665071,0.5017088174982912,-0.031784005468215915,0.7262204056399266,0.4382295598841253,0.005250166500166509,audit_population
valence,relative_power,24,gpu_mlp,20260923,0.75,0.5287081339712919,0.5601503759398496,0.031442241968557716,0.7262204056399266,0.4382295598841253,0.005250166500166509,audit_population
valence,relative_power,24,linear_logistic,20260923,0.75,0.5047846889952153,0.4996582365003418,-0.005126452494873535,0.7262204056399266,0.4382295598841253,0.005250166500166509,audit_population
valence,all,72,gpu_mlp,20260923,1.0,0.5218728639781272,0.5017088174982912,-0.02016404647983594,1.0,0.6032781211825751,0.0018847818847818943,audit_population
valence,all,72,linear_logistic,20260923,1.0,0.4935064935064935,0.49624060150375937,0.0027341079972658666,1.0,0.6032781211825751,0.0018847818847818943,audit_population
valence,baseline_delta,72,gpu_mlp,20260923,1.0,0.51742993848257,0.579630895420369,0.062200956937799035,1.0,0.6032781211825751,0.0018847818847818943,audit_population
valence,baseline_delta,72,linear_logistic,20260923,1.0,0.4958988380041012,0.45112781954887216,-0.04477101845522902,1.0,0.6032781211825751,0.0018847818847818943,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20260923,1.0,0.5393028024606972,0.5399863294600137,0.0006835269993165083,1.0,0.6032781211825751,0.0018847818847818943,audit_population
valence,normalized_asymmetry,12,linear_logistic,20260923,1.0,0.5334928229665071,0.5287081339712919,-0.004784688995215225,1.0,0.6032781211825751,0.0018847818847818943,audit_population
valence,relative_power,24,gpu_mlp,20260923,1.0,0.5287081339712919,0.5649350649350648,0.03622693096377294,1.0,0.6032781211825751,0.0018847818847818943,audit_population
valence,relative_power,24,linear_logistic,20260923,1.0,0.5047846889952153,0.4894053315105946,-0.015379357484620715,1.0,0.6032781211825751,0.0018847818847818943,audit_population
valence,all,72,gpu_mlp,20261007,0.0,0.5468215994531784,0.5403280929596719,-0.006493506493506551,0.0,0.010352308373376355,0.0,audit_population
valence,all,72,linear_logistic,20261007,0.0,0.4935064935064935,0.5167464114832536,0.023239917976760116,0.0,0.010352308373376355,0.0,audit_population
valence,baseline_delta,72,gpu_mlp,20261007,0.0,0.5061517429938482,0.47676008202323994,-0.029391660970608302,0.0,0.010352308373376355,0.0,audit_population
valence,baseline_delta,72,linear_logistic,20261007,0.0,0.4589883800410116,0.4251537935748462,-0.03383458646616544,0.0,0.010352308373376355,0.0,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20261007,0.0,0.570745044429255,0.5092276144907724,-0.06151742993848264,0.0,0.010352308373376355,0.0,audit_population
valence,normalized_asymmetry,12,linear_logistic,20261007,0.0,0.5082023239917977,0.4688995215311005,-0.03930280246069717,0.0,0.010352308373376355,0.0,audit_population
valence,relative_power,24,gpu_mlp,20261007,0.0,0.5642515379357484,0.5628844839371154,-0.0013670539986330166,0.0,0.010352308373376355,0.0,audit_population
valence,relative_power,24,linear_logistic,20261007,0.0,0.45625427204374575,0.4887218045112782,0.03246753246753248,0.0,0.010352308373376355,0.0,audit_population
valence,all,72,gpu_mlp,20261007,0.25,0.5468215994531784,0.5642515379357484,0.017429938482570018,0.2509002849538281,0.1558260650661251,0.00653679653679653,audit_population
valence,all,72,linear_logistic,20261007,0.25,0.4935064935064935,0.5157211209842789,0.02221462747778541,0.2509002849538281,0.1558260650661251,0.00653679653679653,audit_population
valence,baseline_delta,72,gpu_mlp,20261007,0.25,0.5061517429938482,0.4719753930280246,-0.03417634996582364,0.2509002849538281,0.1558260650661251,0.00653679653679653,audit_population
valence,baseline_delta,72,linear_logistic,20261007,0.25,0.4589883800410116,0.4419002050580998,-0.01708817498291182,0.2509002849538281,0.1558260650661251,0.00653679653679653,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20261007,0.25,0.570745044429255,0.5157211209842789,-0.055023923444976086,0.2509002849538281,0.1558260650661251,0.00653679653679653,audit_population
valence,normalized_asymmetry,12,linear_logistic,20261007,0.25,0.5082023239917977,0.4699248120300752,-0.038277511961722466,0.2509002849538281,0.1558260650661251,0.00653679653679653,audit_population
valence,relative_power,24,gpu_mlp,20261007,0.25,0.5642515379357484,0.53485987696514,-0.029391660970608413,0.2509002849538281,0.1558260650661251,0.00653679653679653,audit_population
valence,relative_power,24,linear_logistic,20261007,0.25,0.45625427204374575,0.46514012303485985,0.008885850991114108,0.2509002849538281,0.1558260650661251,0.00653679653679653,audit_population
valence,all,72,gpu_mlp,20261007,0.5,0.5468215994531784,0.5727956254272044,0.025974025974025983,0.5065856991830315,0.30454796505566395,0.02082251082251082,audit_population
valence,all,72,linear_logistic,20261007,0.5,0.4935064935064935,0.5345181134654818,0.04101161995898833,0.5065856991830315,0.30454796505566395,0.02082251082251082,audit_population
valence,baseline_delta,72,gpu_mlp,20261007,0.5,0.5061517429938482,0.49008885850991113,-0.016062884483937112,0.5065856991830315,0.30454796505566395,0.02082251082251082,audit_population
valence,baseline_delta,72,linear_logistic,20261007,0.5,0.4589883800410116,0.4374572795625427,-0.0215311004784689,0.5065856991830315,0.30454796505566395,0.02082251082251082,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20261007,0.5,0.570745044429255,0.5276828434723171,-0.04306220095693791,0.5065856991830315,0.30454796505566395,0.02082251082251082,audit_population
valence,normalized_asymmetry,12,linear_logistic,20261007,0.5,0.5082023239917977,0.49145591250854403,-0.01674641148325362,0.5065856991830315,0.30454796505566395,0.02082251082251082,audit_population
valence,relative_power,24,gpu_mlp,20261007,0.5,0.5642515379357484,0.5136705399863295,-0.05058099794941895,0.5065856991830315,0.30454796505566395,0.02082251082251082,audit_population
valence,relative_power,24,linear_logistic,20261007,0.5,0.45625427204374575,0.4634313055365687,0.0071770334928229484,0.5065856991830315,0.30454796505566395,0.02082251082251082,audit_population
valence,all,72,gpu_mlp,20261007,0.75,0.5468215994531784,0.5502392344497608,0.0034176349965823194,0.7545612507810111,0.4484486261285279,-0.027822594072594076,audit_population
valence,all,72,linear_logistic,20261007,0.75,0.4935064935064935,0.4726589200273411,-0.020847573479152393,0.7545612507810111,0.4484486261285279,-0.027822594072594076,audit_population
valence,baseline_delta,72,gpu_mlp,20261007,0.75,0.5061517429938482,0.47881066302118935,-0.027341079972658888,0.7545612507810111,0.4484486261285279,-0.027822594072594076,audit_population
valence,baseline_delta,72,linear_logistic,20261007,0.75,0.4589883800410116,0.4504442925495557,-0.00854408749145591,0.7545612507810111,0.4484486261285279,-0.027822594072594076,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20261007,0.75,0.570745044429255,0.48222829801777173,-0.08851674641148327,0.7545612507810111,0.4484486261285279,-0.027822594072594076,audit_population
valence,normalized_asymmetry,12,linear_logistic,20261007,0.75,0.5082023239917977,0.4958988380041012,-0.012303485987696483,0.7545612507810111,0.4484486261285279,-0.027822594072594076,audit_population
valence,relative_power,24,gpu_mlp,20261007,0.75,0.5642515379357484,0.47607655502392343,-0.08817498291182502,0.7545612507810111,0.4484486261285279,-0.027822594072594076,audit_population
valence,relative_power,24,linear_logistic,20261007,0.75,0.45625427204374575,0.49487354750512647,0.03861927546138072,0.7545612507810111,0.4484486261285279,-0.027822594072594076,audit_population
valence,all,72,gpu_mlp,20261007,1.0,0.5468215994531784,0.5502392344497608,0.0034176349965823194,1.0,0.5920910540859329,-0.03418623043623044,audit_population
valence,all,72,linear_logistic,20261007,1.0,0.4935064935064935,0.49487354750512647,0.001367053998632961,1.0,0.5920910540859329,-0.03418623043623044,audit_population
valence,baseline_delta,72,gpu_mlp,20261007,1.0,0.5061517429938482,0.49282296650717705,-0.01332877648667119,1.0,0.5920910540859329,-0.03418623043623044,audit_population
valence,baseline_delta,72,linear_logistic,20261007,1.0,0.4589883800410116,0.4439507860560492,-0.015037593984962405,1.0,0.5920910540859329,-0.03418623043623044,audit_population
valence,normalized_asymmetry,12,gpu_mlp,20261007,1.0,0.570745044429255,0.5061517429938482,-0.06459330143540676,1.0,0.5920910540859329,-0.03418623043623044,audit_population
valence,normalized_asymmetry,12,linear_logistic,20261007,1.0,0.5082023239917977,0.5003417634996582,-0.007860560492139457,1.0,0.5920910540859329,-0.03418623043623044,audit_population
valence,relative_power,24,gpu_mlp,20261007,1.0,0.5642515379357484,0.49008885850991113,-0.07416267942583732,1.0,0.5920910540859329,-0.03418623043623044,audit_population
valence,relative_power,24,linear_logistic,20261007,1.0,0.45625427204374575,0.45112781954887216,-0.00512645249487359,1.0,0.5920910540859329,-0.03418623043623044,audit_population
arousal,all,72,gpu_mlp,20260813,0.0,0.5954591884111803,0.5972699414987463,0.0018107530875660638,0.0,0.10674679977128905,0.08049450549450549,evaluation_population
arousal,all,72,linear_logistic,20260813,0.0,0.5728015600334293,0.589330485653264,0.016528925619834656,0.0,0.10674679977128905,0.08049450549450549,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20260813,0.0,0.5245612405980128,0.5328257034079302,0.008264462809917439,0.0,0.10674679977128905,0.08049450549450549,evaluation_population
arousal,baseline_delta,72,linear_logistic,20260813,0.0,0.53844368093602,0.5541368743615934,0.015693193425573404,0.0,0.10674679977128905,0.08049450549450549,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20260813,0.0,0.5447116723929799,0.5432259262698487,-0.0014857461231312374,0.0,0.10674679977128905,0.08049450549450549,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20260813,0.0,0.5904912248119603,0.6070201504317949,0.016528925619834656,0.0,0.10674679977128905,0.08049450549450549,evaluation_population
arousal,relative_power,24,gpu_mlp,20260813,0.0,0.5450366793574148,0.5754480453152567,0.030411365957841885,0.0,0.10674679977128905,0.08049450549450549,evaluation_population
arousal,relative_power,24,linear_logistic,20260813,0.0,0.4771102237905098,0.4809174482310335,0.003807224440523671,0.0,0.10674679977128905,0.08049450549450549,evaluation_population
arousal,all,72,gpu_mlp,20260813,0.25,0.5954591884111803,0.6176060915591048,0.022146903147924557,0.2520895632011068,0.2623906763876349,0.10009115884115882,evaluation_population
arousal,all,72,linear_logistic,20260813,0.25,0.5728015600334293,0.5975949484631813,0.024793388429751984,0.2520895632011068,0.2623906763876349,0.10009115884115882,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20260813,0.25,0.5245612405980128,0.5662085616120346,0.0416473210140218,0.2520895632011068,0.2623906763876349,0.10009115884115882,evaluation_population
arousal,baseline_delta,72,linear_logistic,20260813,0.25,0.53844368093602,0.5709908069458631,0.03254712600984311,0.2520895632011068,0.2623906763876349,0.10009115884115882,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20260813,0.25,0.5447116723929799,0.5511653821153311,0.006453709722351153,0.2520895632011068,0.2623906763876349,0.10009115884115882,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20260813,0.25,0.5904912248119603,0.5901662178475253,-0.0003250069644349374,0.2520895632011068,0.2623906763876349,0.10009115884115882,evaluation_population
arousal,relative_power,24,gpu_mlp,20260813,0.25,0.5450366793574148,0.5281827467731451,-0.016853932584269704,0.2520895632011068,0.2623906763876349,0.10009115884115882,evaluation_population
arousal,relative_power,24,linear_logistic,20260813,0.25,0.4771102237905098,0.4809174482310335,0.003807224440523671,0.2520895632011068,0.2623906763876349,0.10009115884115882,evaluation_population
arousal,all,72,gpu_mlp,20260813,0.5,0.5954591884111803,0.644535240040858,0.049076051629677764,0.4783870205375144,0.41724349859065474,0.11005678145384028,evaluation_population
arousal,all,72,linear_logistic,20260813,0.5,0.5728015600334293,0.5923019778995264,0.01950041786609713,0.4783870205375144,0.41724349859065474,0.11005678145384028,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20260813,0.5,0.5245612405980128,0.5845482403194354,0.05998699972142263,0.4783870205375144,0.41724349859065474,0.11005678145384028,evaluation_population
arousal,baseline_delta,72,linear_logistic,20260813,0.5,0.53844368093602,0.5653728294177732,0.026929148481753207,0.4783870205375144,0.41724349859065474,0.11005678145384028,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20260813,0.5,0.5447116723929799,0.5724765530689944,0.02776488067601446,0.4783870205375144,0.41724349859065474,0.11005678145384028,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20260813,0.5,0.5904912248119603,0.6085058965549262,0.018014671742965893,0.4783870205375144,0.41724349859065474,0.11005678145384028,evaluation_population
arousal,relative_power,24,gpu_mlp,20260813,0.5,0.5450366793574148,0.5447116723929799,-0.0003250069644349374,0.4783870205375144,0.41724349859065474,0.11005678145384028,evaluation_population
arousal,relative_power,24,linear_logistic,20260813,0.5,0.4771102237905098,0.4891819110409509,0.012071687250441054,0.4783870205375144,0.41724349859065474,0.11005678145384028,evaluation_population
arousal,all,72,gpu_mlp,20260813,0.75,0.5954591884111803,0.6580926734144303,0.06263348500325006,0.7725545997425437,0.5773617949464364,0.07823859963565845,evaluation_population
arousal,all,72,linear_logistic,20260813,0.75,0.5728015600334293,0.6002414337450088,0.02743987371157952,0.7725545997425437,0.5773617949464364,0.07823859963565845,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20260813,0.75,0.5245612405980128,0.5665335685764695,0.041972327978456736,0.7725545997425437,0.5773617949464364,0.07823859963565845,evaluation_population
arousal,baseline_delta,72,linear_logistic,20260813,0.75,0.53844368093602,0.5552976135202897,0.016853932584269704,0.7725545997425437,0.5773617949464364,0.07823859963565845,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20260813,0.75,0.5447116723929799,0.5721515461045594,0.02743987371157952,0.7725545997425437,0.5773617949464364,0.07823859963565845,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20260813,0.75,0.5904912248119603,0.6014021729037051,0.010910948091744865,0.7725545997425437,0.5773617949464364,0.07823859963565845,evaluation_population
arousal,relative_power,24,gpu_mlp,20260813,0.75,0.5450366793574148,0.558594112730987,0.01355743337357218,0.7725545997425437,0.5773617949464364,0.07823859963565845,evaluation_population
arousal,relative_power,24,linear_logistic,20260813,0.75,0.4771102237905098,0.49777138081530314,0.02066115702479332,0.7725545997425437,0.5773617949464364,0.07823859963565845,evaluation_population
arousal,all,72,gpu_mlp,20260813,1.0,0.5954591884111803,0.6404030086358994,0.0449438202247191,1.0,0.73275300876625,0.08025158664864546,evaluation_population
arousal,all,72,linear_logistic,20260813,1.0,0.5728015600334293,0.5863589934070015,0.01355743337357218,1.0,0.73275300876625,0.08025158664864546,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20260813,1.0,0.5245612405980128,0.5414151731822825,0.016853932584269704,1.0,0.73275300876625,0.08025158664864546,evaluation_population
arousal,baseline_delta,72,linear_logistic,20260813,1.0,0.53844368093602,0.5721515461045594,0.03370786516853941,1.0,0.73275300876625,0.08025158664864546,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20260813,1.0,0.5447116723929799,0.5526511282384623,0.00793945584548239,1.0,0.73275300876625,0.08025158664864546,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20260813,1.0,0.5904912248119603,0.6028879190268362,0.012396694214875992,1.0,0.73275300876625,0.08025158664864546,evaluation_population
arousal,relative_power,24,gpu_mlp,20260813,1.0,0.5450366793574148,0.5461974185161111,0.0011607391586963,1.0,0.73275300876625,0.08025158664864546,evaluation_population
arousal,relative_power,24,linear_logistic,20260813,1.0,0.4771102237905098,0.4880211718822546,0.010910948091744754,1.0,0.73275300876625,0.08025158664864546,evaluation_population
arousal,all,72,gpu_mlp,20260829,0.0,0.581576748073173,0.6152846132417122,0.033707865168539186,0.0,0.06829748225037094,0.03888888888888888,evaluation_population
arousal,all,72,linear_logistic,20260829,0.0,0.5878447395301327,0.6058594112730987,0.018014671742966004,0.0,0.06829748225037094,0.03888888888888888,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20260829,0.0,0.5077073080137431,0.5833875011607392,0.07568019314699614,0.0,0.06829748225037094,0.03888888888888888,evaluation_population
arousal,baseline_delta,72,linear_logistic,20260829,0.0,0.5414151731822825,0.5653728294177732,0.023957656235490732,0.0,0.06829748225037094,0.03888888888888888,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20260829,0.0,0.5762837775095181,0.5777695236326492,0.0014857461231311264,0.0,0.06829748225037094,0.03888888888888888,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20260829,0.0,0.5904912248119603,0.5822267620020429,-0.008264462809917328,0.0,0.06829748225037094,0.03888888888888888,evaluation_population
arousal,relative_power,24,gpu_mlp,20260829,0.0,0.49893211997399944,0.5000928591326957,0.0011607391586963,0.0,0.06829748225037094,0.03888888888888888,evaluation_population
arousal,relative_power,24,linear_logistic,20260829,0.0,0.483563933512861,0.49331414244590954,0.009750208933048565,0.0,0.06829748225037094,0.03888888888888888,evaluation_population
arousal,all,72,gpu_mlp,20260829,0.25,0.581576748073173,0.6291670535797196,0.047590305506546526,0.23998664265681838,0.22135956354576342,0.12227675918852392,evaluation_population
arousal,all,72,linear_logistic,20260829,0.25,0.5878447395301327,0.6309778066672858,0.043133067137153036,0.23998664265681838,0.22135956354576342,0.12227675918852392,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20260829,0.25,0.5077073080137431,0.53844368093602,0.030736372922276933,0.23998664265681838,0.22135956354576342,0.12227675918852392,evaluation_population
arousal,baseline_delta,72,linear_logistic,20260829,0.25,0.5414151731822825,0.5470331507103723,0.00561797752808979,0.23998664265681838,0.22135956354576342,0.12227675918852392,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20260829,0.25,0.5762837775095181,0.6137988671185811,0.037515089609063024,0.23998664265681838,0.22135956354576342,0.12227675918852392,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20260829,0.25,0.5904912248119603,0.5807410158789117,-0.009750208933048565,0.23998664265681838,0.22135956354576342,0.12227675918852392,evaluation_population
arousal,relative_power,24,gpu_mlp,20260829,0.25,0.49893211997399944,0.5169467917169653,0.018014671742965893,0.23998664265681838,0.22135956354576342,0.12227675918852392,evaluation_population
arousal,relative_power,24,linear_logistic,20260829,0.25,0.483563933512861,0.5172717986814004,0.03370786516853941,0.23998664265681838,0.22135956354576342,0.12227675918852392,evaluation_population
arousal,all,72,gpu_mlp,20260829,0.5,0.581576748073173,0.6418887547590305,0.060312006685857456,0.4850699436980519,0.3777123782621539,0.21909091725268198,evaluation_population
arousal,all,72,linear_logistic,20260829,0.5,0.5878447395301327,0.6253598291391957,0.037515089609063024,0.4850699436980519,0.3777123782621539,0.21909091725268198,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20260829,0.5,0.5077073080137431,0.5709908069458631,0.06328349893212004,0.4850699436980519,0.3777123782621539,0.21909091725268198,evaluation_population
arousal,baseline_delta,72,linear_logistic,20260829,0.5,0.5414151731822825,0.5990806945863125,0.05766552140403003,0.4850699436980519,0.3777123782621539,0.21909091725268198,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20260829,0.5,0.5762837775095181,0.6152846132417122,0.03900083573219415,0.4850699436980519,0.3777123782621539,0.21909091725268198,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20260829,0.5,0.5904912248119603,0.5848732472838705,-0.00561797752808979,0.4850699436980519,0.3777123782621539,0.21909091725268198,evaluation_population
arousal,relative_power,24,gpu_mlp,20260829,0.5,0.49893211997399944,0.5319899712136689,0.03305785123966942,0.4850699436980519,0.3777123782621539,0.21909091725268198,evaluation_population
arousal,relative_power,24,linear_logistic,20260829,0.5,0.483563933512861,0.5113288141888754,0.02776488067601446,0.4850699436980519,0.3777123782621539,0.21909091725268198,evaluation_population
arousal,all,72,gpu_mlp,20260829,0.75,0.581576748073173,0.6415637477945956,0.05998699972142252,0.7486987884475071,0.5348858280220058,0.20974262665439136,evaluation_population
arousal,all,72,linear_logistic,20260829,0.75,0.5878447395301327,0.6347850311078095,0.04694029157767676,0.7486987884475071,0.5348858280220058,0.20974262665439136,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20260829,0.75,0.5077073080137431,0.5653728294177732,0.05766552140403014,0.7486987884475071,0.5348858280220058,0.20974262665439136,evaluation_population
arousal,baseline_delta,72,linear_logistic,20260829,0.75,0.5414151731822825,0.5807410158789117,0.0393258426966292,0.7486987884475071,0.5348858280220058,0.20974262665439136,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20260829,0.75,0.5762837775095181,0.6070201504317949,0.030736372922276822,0.7486987884475071,0.5348858280220058,0.20974262665439136,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20260829,0.75,0.5904912248119603,0.6028879190268362,0.012396694214875992,0.7486987884475071,0.5348858280220058,0.20974262665439136,evaluation_population
arousal,relative_power,24,gpu_mlp,20260829,0.75,0.49893211997399944,0.5252112545268827,0.02627913455288322,0.7486987884475071,0.5348858280220058,0.20974262665439136,evaluation_population
arousal,relative_power,24,linear_logistic,20260829,0.75,0.483563933512861,0.49215340328721324,0.008589469774352265,0.7486987884475071,0.5348858280220058,0.20974262665439136,evaluation_population
arousal,all,72,gpu_mlp,20260829,1.0,0.581576748073173,0.6486674714458167,0.06709072337264366,1.0,0.7030646298461114,0.21909091725268198,evaluation_population
arousal,all,72,linear_logistic,20260829,1.0,0.5878447395301327,0.6223883368929335,0.03454359736280077,1.0,0.7030646298461114,0.21909091725268198,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20260829,1.0,0.5077073080137431,0.5807410158789117,0.0730337078651686,1.0,0.7030646298461114,0.21909091725268198,evaluation_population
arousal,baseline_delta,72,linear_logistic,20260829,1.0,0.5414151731822825,0.5709908069458631,0.029575633763580633,1.0,0.7030646298461114,0.21909091725268198,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20260829,1.0,0.5762837775095181,0.6182561054879747,0.041972327978456625,1.0,0.7030646298461114,0.21909091725268198,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20260829,1.0,0.5904912248119603,0.5931377100937878,0.0026464852818275375,1.0,0.7030646298461114,0.21909091725268198,evaluation_population
arousal,relative_power,24,gpu_mlp,20260829,1.0,0.49893211997399944,0.5529761352028972,0.05404401522889779,1.0,0.7030646298461114,0.21909091725268198,evaluation_population
arousal,relative_power,24,linear_logistic,20260829,1.0,0.483563933512861,0.5420651871111524,0.05850125359829139,1.0,0.7030646298461114,0.21909091725268198,evaluation_population
arousal,all,72,gpu_mlp,20260911,0.0,0.5239112266691429,0.6028879190268362,0.07897669235769333,0.0,0.05008226835432883,0.10316773504273505,evaluation_population
arousal,all,72,linear_logistic,20260911,0.0,0.5491689107623734,0.6159346271705822,0.06676571640820883,0.0,0.05008226835432883,0.10316773504273505,evaluation_population
arousal,baseline_delta,72,gpu_mlp,20260911,0.0,0.46192775559476273,0.5328257034079302,0.0708979478131675,0.0,0.05008226835432883,0.10316773504273505,evaluation_population
arousal,baseline_delta,72,linear_logistic,20260911,0.0,0.4847246726715573,0.5248862475624477,0.04016157489089045,0.0,0.05008226835432883,0.10316773504273505,evaluation_population
arousal,normalized_asymmetry,12,gpu_mlp,20260911,0.0,0.5736372922276907,0.6055344043086638,0.03189711208097312,0.0,0.05008226835432883,0.10316773504273505,evaluation_population
arousal,normalized_asymmetry,12,linear_logistic,20260911,0.0,0.5683443216640357,0.6126381279598849,0.044293806295849225,0.0,0.05008226835432883,0.10316773504273505,evaluation_population
arousal,relative_power,24,gpu_mlp,20260911,0.0,0.5435509332342836,0.5787445445259541,0.035193611291670535,0.0,0.05008226835432883,0.10316773504273505,evaluation_population
arousal,relative_power,24,linear_logistic,20260911,0.0,0.48769616491781964,0.5019036122202619,0.014207447302442278,0.0,0.05008226835432883,0.10316773504273505,evaluation_population
